zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Sardinia,2015-01-01,40.12,9.01,3.26,10.86,-0.95,0.09,4.93,19.5,2.4689,72.73,99.76
IT-Sardinia,2015-01-02,40.12,9.01,5.27,12.93,-0.11,0.0,3.21,357.5,2.4086,86.78,100.1
IT-Sardinia,2015-01-03,40.12,9.01,9.24,13.58,4.54,0.0,5.69,286.9,1.9325,93.31,99.94
IT-Sardinia,2015-01-04,40.12,9.01,10.85,14.15,5.7,0.0,7.43,309.1,2.1278,89.3,99.4
IT-Sardinia,2015-01-05,40.12,9.01,7.63,15.59,2.99,0.0,3.53,83.9,2.5848,67.11,99.74
IT-Sardinia,2015-01-06,40.12,9.01,8.09,13.6,2.95,0.0,2.59,259.1,2.1077,87.07,99.51
IT-Sardinia,2015-01-07,40.12,9.01,9.74,12.81,6.18,0.0,2.6,282.0,2.017,83.06,99.79
IT-Sardinia,2015-01-08,40.12,9.01,8.33,12.44,5.0,0.0,3.58,295.8,1.9608,85.12,100.32
IT-Sardinia,2015-01-09,40.12,9.01,9.99,13.28,5.46,0.0,6.05,300.1,1.9934,84.86,100.46
IT-Sardinia,2015-01-10,40.12,9.01,12.42,15.4,10.61,0.0,7.37,300.2,2.0532,92.69,99.77
IT-Sardinia,2015-01-11,40.12,9.01,10.94,15.06,7.07,0.0,5.93,299.5,2.2574,88.67,99.25
IT-Sardinia,2015-01-12,40.12,9.01,9.5,16.87,6.07,0.0,2.3,184.0,2.8411,77.5,99.97
IT-Sardinia,2015-01-13,40.12,9.01,7.67,13.5,1.65,0.0,2.52,154.4,2.4665,85.38,99.75
IT-Sardinia,2015-01-14,40.12,9.01,8.95,14.64,5.57,0.0,2.04,282.0,2.4958,88.98,99.37
IT-Sardinia,2015-01-15,40.12,9.01,9.85,16.51,6.68,0.0,2.25,176.7,2.856,78.04,99.17
IT-Sardinia,2015-01-16,40.12,9.01,10.95,18.33,6.18,0.02,4.18,177.1,2.1434,85.12,98.57
IT-Sardinia,2015-01-17,40.12,9.01,9.17,13.12,6.2,0.41,3.68,277.0,1.692,80.04,98.72
IT-Sardinia,2015-01-18,40.12,9.01,7.04,12.94,3.04,0.81,2.68,3.2,2.5438,72.11,98.59
IT-Sardinia,2015-01-19,40.12,9.01,6.0,12.17,0.63,3.78,3.38,118.7,1.9786,81.73,98.04
IT-Sardinia,2015-01-20,40.12,9.01,7.53,11.54,4.34,1.63,2.24,148.2,2.105,85.78,97.62
IT-Sardinia,2015-01-21,40.12,9.01,8.19,11.06,6.07,4.5,4.42,212.9,1.8816,86.46,97.77
IT-Sardinia,2015-01-22,40.12,9.01,7.05,10.37,3.63,3.31,2.16,157.6,0.973,88.31,97.53
IT-Sardinia,2015-01-23,40.12,9.01,7.58,10.47,3.61,3.03,5.6,332.9,1.4988,92.52,97.5
IT-Sardinia,2015-01-24,40.12,9.01,8.97,13.77,5.73,1.8,4.79,331.5,1.9946,83.0,97.96
IT-Sardinia,2015-01-25,40.12,9.01,7.01,12.3,2.64,0.63,5.36,21.8,1.661,71.42,98.04
IT-Sardinia,2015-01-26,40.12,9.01,5.51,10.83,1.4,1.5,5.45,27.4,1.4861,75.12,98.63
IT-Sardinia,2015-01-27,40.12,9.01,5.52,8.77,1.1,0.37,2.64,312.7,1.7621,88.08,98.52
IT-Sardinia,2015-01-28,40.12,9.01,5.4,11.98,1.13,0.08,3.51,12.3,2.7622,64.46,98.41
IT-Sardinia,2015-01-29,40.12,9.01,8.47,12.37,2.49,1.84,6.46,266.0,1.1566,86.17,97.74
IT-Sardinia,2015-01-30,40.12,9.01,9.43,12.08,4.82,3.39,8.55,276.0,1.1585,77.6,96.15
IT-Sardinia,2015-01-31,40.12,9.01,7.56,9.4,5.02,9.66,4.26,269.1,0.9209,92.81,95.75
IT-Sardinia,2015-02-01,40.12,9.01,6.17,8.68,4.3,3.52,7.7,293.1,1.8569,76.56,96.72
IT-Sardinia,2015-02-02,40.12,9.01,5.37,8.29,2.97,2.3,7.11,294.5,2.3647,71.42,97.53
IT-Sardinia,2015-02-03,40.12,9.01,6.38,9.38,3.06,6.15,5.69,211.2,1.8228,88.31,96.93
IT-Sardinia,2015-02-04,40.12,9.01,6.85,9.49,3.21,7.93,5.78,206.4,0.96,89.06,96.73
IT-Sardinia,2015-02-05,40.12,9.01,6.27,7.59,4.71,4.89,6.99,212.9,2.6203,87.62,96.38
IT-Sardinia,2015-02-06,40.12,9.01,6.11,7.88,4.24,4.3,6.05,271.4,1.8478,89.6,97.23
IT-Sardinia,2015-02-07,40.12,9.01,5.9,8.35,4.18,2.81,3.92,281.0,1.9838,89.82,98.26
IT-Sardinia,2015-02-08,40.12,9.01,5.51,8.64,2.3,2.44,4.23,312.2,1.9529,88.87,98.29
IT-Sardinia,2015-02-09,40.12,9.01,5.1,10.02,1.14,0.06,5.4,34.5,3.833,60.89,98.91
IT-Sardinia,2015-02-10,40.12,9.01,6.77,14.34,1.14,0.0,3.6,335.0,3.7759,82.85,99.29
IT-Sardinia,2015-02-11,40.12,9.01,8.82,18.13,1.88,0.0,2.3,105.8,3.8503,66.33,99.2
IT-Sardinia,2015-02-12,40.12,9.01,8.63,16.62,2.84,0.0,2.84,107.8,3.641,77.19,99.03
IT-Sardinia,2015-02-13,40.12,9.01,8.71,15.02,2.62,0.01,2.08,111.4,2.8078,72.03,99.0
IT-Sardinia,2015-02-14,40.12,9.01,7.0,11.45,2.39,0.71,2.82,182.6,2.5063,90.89,98.58
IT-Sardinia,2015-02-15,40.12,9.01,8.38,12.2,5.54,8.68,2.67,191.7,2.2946,91.4,98.0
IT-Sardinia,2015-02-16,40.12,9.01,7.64,10.39,4.43,8.21,3.05,233.6,2.1437,84.95,97.73
IT-Sardinia,2015-02-17,40.12,9.01,9.0,14.34,4.1,2.94,5.64,69.4,2.0438,84.25,98.62
IT-Sardinia,2015-02-18,40.12,9.01,9.28,14.77,4.35,0.11,5.49,73.9,1.7364,75.63,99.47
IT-Sardinia,2015-02-19,40.12,9.01,8.35,15.48,1.97,0.0,2.49,100.8,3.7728,69.22,99.82
IT-Sardinia,2015-02-20,40.12,9.01,8.16,14.39,3.72,0.12,2.61,159.2,3.1018,82.3,99.32
IT-Sardinia,2015-02-21,40.12,9.01,7.88,11.56,4.98,15.7,3.76,160.0,0.8986,94.1,97.62
IT-Sardinia,2015-02-22,40.12,9.01,7.41,8.44,6.04,2.26,4.04,331.8,2.586,93.21,96.69
IT-Sardinia,2015-02-23,40.12,9.01,8.76,11.87,5.17,0.23,6.24,301.7,3.7879,81.24,97.64
IT-Sardinia,2015-02-24,40.12,9.01,8.36,10.71,5.58,5.75,9.45,306.2,1.5607,79.79,97.4
IT-Sardinia,2015-02-25,40.12,9.01,7.81,11.57,5.23,6.93,7.54,342.6,1.1986,83.65,97.31
IT-Sardinia,2015-02-26,40.12,9.01,8.5,13.76,5.54,1.37,4.04,25.9,2.8999,81.92,98.02
IT-Sardinia,2015-02-27,40.12,9.01,8.34,13.13,4.66,0.13,2.47,332.0,3.1877,77.46,98.09
IT-Sardinia,2015-02-28,40.12,9.01,6.98,10.37,4.21,1.71,2.93,285.9,2.634,84.9,98.56
IT-Sardinia,2015-03-01,40.12,9.01,7.82,12.38,2.21,0.07,2.54,301.3,3.3538,82.06,98.97
IT-Sardinia,2015-03-02,40.12,9.01,11.33,16.87,7.64,0.07,4.31,259.1,3.0247,88.9,99.04
IT-Sardinia,2015-03-03,40.12,9.01,11.8,17.7,7.32,0.0,3.63,310.4,3.6497,76.63,99.37
IT-Sardinia,2015-03-04,40.12,9.01,12.22,20.03,6.8,5.07,3.65,315.7,1.4182,74.24,98.96
IT-Sardinia,2015-03-05,40.12,9.01,6.75,8.91,5.44,5.12,10.63,341.7,0.9677,72.36,98.16
IT-Sardinia,2015-03-06,40.12,9.01,7.7,11.46,4.33,0.0,8.47,18.4,2.994,52.66,99.2
IT-Sardinia,2015-03-07,40.12,9.01,6.97,14.08,2.22,0.01,6.09,24.0,4.6018,59.44,99.33
IT-Sardinia,2015-03-08,40.12,9.01,7.21,14.18,1.8,0.12,3.72,36.3,3.2916,68.99,98.98
IT-Sardinia,2015-03-09,40.12,9.01,7.27,13.24,3.14,0.0,2.02,52.2,2.268,72.81,99.12
IT-Sardinia,2015-03-10,40.12,9.01,7.37,14.94,1.71,0.0,3.05,328.3,4.9644,78.68,99.37
IT-Sardinia,2015-03-11,40.12,9.01,9.65,15.32,4.68,0.0,3.27,280.6,4.644,84.85,99.16
IT-Sardinia,2015-03-12,40.12,9.01,11.02,18.1,3.99,0.0,3.75,49.0,4.9087,67.79,98.74
IT-Sardinia,2015-03-13,40.12,9.01,8.46,15.9,2.25,0.0,3.05,324.3,5.0412,67.87,98.92
IT-Sardinia,2015-03-14,40.12,9.01,10.89,16.28,6.24,1.4,2.25,291.4,3.1651,79.36,98.75
IT-Sardinia,2015-03-15,40.12,9.01,9.33,12.09,6.23,14.27,5.04,191.7,3.0895,85.91,98.5
IT-Sardinia,2015-03-16,40.12,9.01,9.95,13.64,6.88,36.91,2.69,59.9,0.7392,91.57,98.59
IT-Sardinia,2015-03-17,40.12,9.01,10.05,14.58,6.9,0.97,2.95,283.8,2.8358,83.64,98.81
IT-Sardinia,2015-03-18,40.12,9.01,11.57,18.46,6.44,1.47,3.34,96.2,3.5026,80.49,99.0
IT-Sardinia,2015-03-19,40.12,9.01,11.57,18.82,6.73,0.25,5.28,104.9,4.6238,78.02,98.84
IT-Sardinia,2015-03-20,40.12,9.01,12.14,17.5,8.6,0.14,9.08,116.0,4.3836,78.34,98.63
IT-Sardinia,2015-03-21,40.12,9.01,12.01,15.77,9.96,3.43,8.08,127.1,1.9817,81.22,98.29
IT-Sardinia,2015-03-22,40.12,9.01,11.68,16.96,7.1,13.38,3.52,68.2,1.5487,82.07,97.73
IT-Sardinia,2015-03-23,40.12,9.01,11.37,18.09,5.2,0.01,2.88,123.8,4.2883,76.43,98.16
IT-Sardinia,2015-03-24,40.12,9.01,12.35,18.22,8.42,18.54,8.26,108.1,2.4785,76.95,97.32
IT-Sardinia,2015-03-25,40.12,9.01,12.37,14.66,9.55,10.1,5.35,197.2,2.0736,91.11,96.32
IT-Sardinia,2015-03-26,40.12,9.01,11.13,16.29,7.79,0.08,4.79,317.9,3.5897,80.72,97.54
IT-Sardinia,2015-03-27,40.12,9.01,11.01,14.53,8.03,0.03,7.39,313.8,4.7095,77.17,97.95
IT-Sardinia,2015-03-28,40.12,9.01,12.06,19.55,6.95,0.0,4.39,343.9,6.3502,72.57,98.44
IT-Sardinia,2015-03-29,40.12,9.01,11.43,15.55,6.71,0.0,5.76,301.0,4.931,85.44,98.57
IT-Sardinia,2015-03-30,40.12,9.01,12.93,16.61,11.01,0.0,10.32,302.7,5.0014,81.27,98.45
IT-Sardinia,2015-03-31,40.12,9.01,13.2,17.57,11.16,0.0,8.81,307.5,6.2093,84.51,98.79
IT-Sardinia,2015-04-01,40.12,9.01,11.39,14.04,8.76,0.0,9.46,314.6,5.0642,71.7,98.82
IT-Sardinia,2015-04-02,40.12,9.01,10.33,14.83,5.83,0.0,4.75,298.0,6.3235,79.17,98.79
IT-Sardinia,2015-04-03,40.12,9.01,12.04,16.64,9.42,0.0,4.79,292.5,6.0583,80.03,98.56
IT-Sardinia,2015-04-04,40.12,9.01,11.52,17.1,7.4,0.01,3.74,286.8,4.5684,79.58,98.1
IT-Sardinia,2015-04-05,40.12,9.01,9.55,12.59,5.12,1.88,6.63,299.6,2.1017,83.86,97.73
IT-Sardinia,2015-04-06,40.12,9.01,8.78,16.23,2.88,0.0,4.31,15.3,5.9263,64.65,98.68
IT-Sardinia,2015-04-07,40.12,9.01,7.13,13.43,1.56,0.16,5.12,42.4,5.0791,58.94,99.47
IT-Sardinia,2015-04-08,40.12,9.01,8.74,17.17,1.11,0.0,3.73,355.5,6.8167,61.8,99.76
IT-Sardinia,2015-04-09,40.12,9.01,11.29,20.28,2.3,0.0,2.31,25.2,6.9338,63.08,99.69
IT-Sardinia,2015-04-10,40.12,9.01,11.33,19.34,3.93,0.0,3.82,143.1,6.9466,68.41,99.63
IT-Sardinia,2015-04-11,40.12,9.01,14.63,22.63,7.42,0.02,2.98,122.7,5.604,64.17,99.4
IT-Sardinia,2015-04-12,40.12,9.01,15.45,23.41,9.3,0.09,2.2,165.8,5.1434,60.9,99.58
IT-Sardinia,2015-04-13,40.12,9.01,14.53,22.73,7.71,0.02,2.32,284.9,6.9317,69.05,99.76
IT-Sardinia,2015-04-14,40.12,9.01,16.11,24.02,10.33,0.0,2.35,327.6,7.038,57.27,99.61
IT-Sardinia,2015-04-15,40.12,9.01,17.36,25.79,9.39,0.02,2.64,144.1,6.9898,52.16,99.24
IT-Sardinia,2015-04-16,40.12,9.01,16.15,24.65,9.25,0.03,4.73,132.5,5.8298,52.63,98.87
IT-Sardinia,2015-04-17,40.12,9.01,15.71,21.92,11.48,0.02,3.4,259.7,6.251,69.59,98.68
IT-Sardinia,2015-04-18,40.12,9.01,16.74,23.43,11.32,0.0,2.16,314.5,6.9756,68.86,98.5
IT-Sardinia,2015-04-19,40.12,9.01,16.1,22.64,11.22,0.11,3.33,200.8,4.6092,68.9,98.39
IT-Sardinia,2015-04-20,40.12,9.01,15.02,20.94,10.83,0.68,2.6,300.1,4.4011,76.94,98.78
IT-Sardinia,2015-04-21,40.12,9.01,15.9,23.96,8.43,0.0,2.3,25.8,7.5638,61.0,99.21
IT-Sardinia,2015-04-22,40.12,9.01,15.64,22.57,8.31,0.0,3.15,129.1,5.8066,50.38,99.28
IT-Sardinia,2015-04-23,40.12,9.01,15.66,22.31,9.29,0.0,3.62,169.0,6.3444,60.14,98.71
IT-Sardinia,2015-04-24,40.12,9.01,15.71,21.95,9.2,0.0,3.23,317.0,6.7241,74.12,98.61
IT-Sardinia,2015-04-25,40.12,9.01,17.31,24.59,11.62,0.0,2.52,168.1,5.862,65.67,98.6
IT-Sardinia,2015-04-26,40.12,9.01,17.79,24.03,12.65,0.06,3.97,155.1,3.24,65.02,98.18
IT-Sardinia,2015-04-27,40.12,9.01,15.19,19.63,12.09,2.26,6.17,226.3,2.5531,81.66,97.67
IT-Sardinia,2015-04-28,40.12,9.01,13.16,16.15,9.8,0.9,9.56,289.8,4.3742,71.81,98.15
IT-Sardinia,2015-04-29,40.12,9.01,13.22,18.78,7.74,0.0,4.03,296.9,6.852,68.57,98.85
IT-Sardinia,2015-04-30,40.12,9.01,14.22,19.9,8.77,0.0,3.42,287.3,7.1575,74.07,99.06
IT-Sardinia,2015-05-01,40.12,9.01,16.71,23.81,9.8,0.0,3.26,217.0,6.9103,61.98,98.79
IT-Sardinia,2015-05-02,40.12,9.01,18.25,24.8,11.81,0.0,2.8,280.2,6.5854,67.39,98.52
IT-Sardinia,2015-05-03,40.12,9.01,22.45,31.06,14.52,0.33,2.53,188.5,7.4942,50.43,98.36
IT-Sardinia,2015-05-04,40.12,9.01,23.77,33.71,15.3,0.02,4.67,136.2,6.4102,46.6,98.19
IT-Sardinia,2015-05-05,40.12,9.01,23.37,30.79,17.13,0.0,3.95,186.4,6.5498,51.21,98.15
IT-Sardinia,2015-05-06,40.12,9.01,20.41,28.22,14.09,0.0,2.16,323.9,3.7798,63.39,98.46
IT-Sardinia,2015-05-07,40.12,9.01,18.98,26.31,13.18,0.0,3.81,333.9,7.6654,57.84,98.8
IT-Sardinia,2015-05-08,40.12,9.01,19.14,28.06,12.58,0.0,3.45,266.4,7.4462,48.01,98.71
IT-Sardinia,2015-05-09,40.12,9.01,16.67,22.21,11.81,0.0,5.21,311.2,7.1443,76.76,98.94
IT-Sardinia,2015-05-10,40.12,9.01,19.66,27.61,12.04,0.0,2.56,311.4,7.9015,63.9,99.2
IT-Sardinia,2015-05-11,40.12,9.01,21.86,29.91,14.32,0.0,2.34,83.3,7.9716,43.84,99.34
IT-Sardinia,2015-05-12,40.12,9.01,22.61,31.0,14.77,0.0,2.24,343.3,7.9447,45.69,99.36
IT-Sardinia,2015-05-13,40.12,9.01,22.03,29.14,16.91,0.0,2.48,302.6,7.9742,46.39,99.31
IT-Sardinia,2015-05-14,40.12,9.01,20.95,28.12,14.96,0.0,3.39,213.0,5.0844,50.0,98.56
IT-Sardinia,2015-05-15,40.12,9.01,16.12,19.28,10.84,0.02,6.24,311.3,4.4184,64.12,98.07
IT-Sardinia,2015-05-16,40.12,9.01,14.49,19.08,10.55,1.17,3.43,299.6,4.9529,69.27,98.41
IT-Sardinia,2015-05-17,40.12,9.01,18.24,26.69,9.45,1.25,5.13,18.7,6.7013,67.19,98.38
IT-Sardinia,2015-05-18,40.12,9.01,20.37,28.87,13.55,0.0,4.18,334.1,7.7431,60.63,98.33
IT-Sardinia,2015-05-19,40.12,9.01,20.27,28.83,12.92,0.0,2.84,331.2,7.8214,46.78,98.06
IT-Sardinia,2015-05-20,40.12,9.01,15.99,20.19,11.69,0.4,4.69,330.8,5.3633,66.94,98.29
IT-Sardinia,2015-05-21,40.12,9.01,14.07,17.07,10.52,0.42,7.06,301.4,7.3716,60.99,98.74
IT-Sardinia,2015-05-22,40.12,9.01,14.73,19.86,10.51,0.42,6.07,311.7,6.0744,64.97,98.54
IT-Sardinia,2015-05-23,40.12,9.01,14.81,19.54,9.7,0.0,4.72,271.5,5.7161,74.06,98.36
IT-Sardinia,2015-05-24,40.12,9.01,16.26,22.15,11.08,0.0,3.21,291.6,4.62,70.97,98.42
IT-Sardinia,2015-05-25,40.12,9.01,17.77,24.8,11.33,0.01,2.41,307.4,7.1729,63.28,98.35
IT-Sardinia,2015-05-26,40.12,9.01,16.32,21.21,11.26,3.56,4.74,291.1,4.3963,78.83,98.09
IT-Sardinia,2015-05-27,40.12,9.01,17.46,23.08,12.17,0.94,3.72,321.7,5.7192,73.78,98.39
IT-Sardinia,2015-05-28,40.12,9.01,18.07,25.55,11.75,0.02,3.56,313.4,8.0023,64.3,98.83
IT-Sardinia,2015-05-29,40.12,9.01,19.89,27.73,12.85,0.0,2.34,295.4,8.6462,43.86,98.63
IT-Sardinia,2015-05-30,40.12,9.01,19.84,27.23,14.21,0.0,2.99,273.7,7.3169,49.15,98.64
IT-Sardinia,2015-05-31,40.12,9.01,20.09,28.12,12.84,0.0,2.99,318.2,8.1367,52.76,98.78
IT-Sardinia,2015-06-01,40.12,9.01,21.54,28.81,13.98,0.0,2.55,330.5,8.208,51.04,98.78
IT-Sardinia,2015-06-02,40.12,9.01,22.3,29.35,14.76,0.0,2.7,341.6,8.2711,48.56,98.99
IT-Sardinia,2015-06-03,40.12,9.01,23.12,30.61,16.21,0.0,2.67,329.2,8.2788,47.16,99.17
IT-Sardinia,2015-06-04,40.12,9.01,23.74,31.47,16.82,0.0,2.43,279.6,8.2152,47.04,99.07
IT-Sardinia,2015-06-05,40.12,9.01,24.11,31.22,16.92,0.0,1.92,318.1,8.071,49.57,98.9
IT-Sardinia,2015-06-06,40.12,9.01,25.67,33.45,17.81,0.01,1.85,45.9,7.8506,44.55,98.91
IT-Sardinia,2015-06-07,40.12,9.01,25.25,33.33,18.03,0.16,2.02,62.6,6.9127,49.85,98.97
IT-Sardinia,2015-06-08,40.12,9.01,23.73,29.89,18.38,5.17,2.09,310.3,6.1186,62.12,98.68
IT-Sardinia,2015-06-09,40.12,9.01,24.96,31.71,19.04,0.0,1.99,296.1,7.3908,51.53,98.44
IT-Sardinia,2015-06-10,40.12,9.01,25.45,32.72,18.02,0.0,3.09,129.8,7.5686,51.71,98.56
IT-Sardinia,2015-06-11,40.12,9.01,25.25,32.91,18.3,0.06,6.69,114.1,8.1413,51.45,98.41
IT-Sardinia,2015-06-12,40.12,9.01,24.07,29.11,20.51,1.08,9.05,125.4,2.9726,52.78,98.18
IT-Sardinia,2015-06-13,40.12,9.01,23.87,30.48,18.54,0.56,6.48,141.4,7.4642,55.26,98.07
IT-Sardinia,2015-06-14,40.12,9.01,21.65,26.03,18.74,0.44,3.94,249.5,7.907,71.7,98.3
IT-Sardinia,2015-06-15,40.12,9.01,20.15,24.77,16.29,3.51,3.2,260.9,4.097,73.9,98.67
IT-Sardinia,2015-06-16,40.12,9.01,19.55,23.99,15.36,1.75,3.02,260.1,4.7791,74.23,98.76
IT-Sardinia,2015-06-17,40.12,9.01,20.08,24.86,15.6,1.6,3.64,299.4,6.8345,69.51,98.54
IT-Sardinia,2015-06-18,40.12,9.01,21.17,27.93,15.63,0.0,4.4,311.2,7.4148,68.17,98.64
IT-Sardinia,2015-06-19,40.12,9.01,20.04,25.44,14.67,0.0,4.76,284.4,7.6207,76.73,98.4
IT-Sardinia,2015-06-20,40.12,9.01,20.73,24.45,16.3,0.0,5.19,293.7,7.3824,75.39,98.32
IT-Sardinia,2015-06-21,40.12,9.01,23.03,30.61,15.92,0.0,1.97,291.0,7.6814,61.8,98.54
IT-Sardinia,2015-06-22,40.12,9.01,23.44,30.18,16.9,0.0,2.55,299.7,8.1564,55.52,98.73
IT-Sardinia,2015-06-23,40.12,9.01,24.51,31.65,16.94,0.01,2.58,288.1,7.1878,45.08,98.31
IT-Sardinia,2015-06-24,40.12,9.01,24.49,30.84,17.53,0.03,3.36,316.6,8.2238,48.84,98.5
IT-Sardinia,2015-06-25,40.12,9.01,23.16,29.35,16.82,0.0,3.36,322.9,7.9018,57.86,98.91
IT-Sardinia,2015-06-26,40.12,9.01,22.95,30.6,15.7,0.0,3.75,330.1,8.3568,52.63,98.94
IT-Sardinia,2015-06-27,40.12,9.01,23.31,30.91,16.65,0.0,3.42,301.7,8.4242,64.34,98.85
IT-Sardinia,2015-06-28,40.12,9.01,23.73,30.11,17.51,0.0,3.5,296.6,7.8463,66.34,98.72
IT-Sardinia,2015-06-29,40.12,9.01,25.87,34.74,18.48,0.02,2.73,307.2,7.6469,53.47,98.9
IT-Sardinia,2015-06-30,40.12,9.01,26.57,32.95,20.05,0.0,2.36,303.1,7.7071,52.75,98.94
IT-Sardinia,2015-07-01,40.12,9.01,28.02,35.74,20.19,0.0,2.39,183.6,8.119,48.43,98.92
IT-Sardinia,2015-07-02,40.12,9.01,28.46,36.26,20.49,0.0,3.29,115.6,8.363,44.76,99.1
IT-Sardinia,2015-07-03,40.12,9.01,28.61,35.93,20.66,0.0,2.73,340.0,8.1667,44.89,99.26
IT-Sardinia,2015-07-04,40.12,9.01,29.39,36.6,21.91,0.0,2.85,329.8,7.757,46.24,99.12
IT-Sardinia,2015-07-05,40.12,9.01,29.5,37.04,22.77,0.05,2.76,304.1,7.9046,47.3,98.92
IT-Sardinia,2015-07-06,40.12,9.01,30.19,37.84,24.07,0.0,2.25,330.5,7.9596,40.61,98.85
IT-Sardinia,2015-07-07,40.12,9.01,29.68,37.22,23.71,0.0,2.78,302.4,7.8972,45.68,98.68
IT-Sardinia,2015-07-08,40.12,9.01,27.74,34.6,21.74,0.0,3.94,309.6,8.0035,52.46,98.35
IT-Sardinia,2015-07-09,40.12,9.01,23.77,28.25,19.87,0.0,6.07,308.8,8.202,67.18,98.21
IT-Sardinia,2015-07-10,40.12,9.01,27.29,35.39,18.21,0.0,2.18,11.7,7.217,58.92,98.45
IT-Sardinia,2015-07-11,40.12,9.01,27.7,35.4,20.76,0.0,3.34,319.4,8.0141,51.93,98.77
IT-Sardinia,2015-07-12,40.12,9.01,25.52,32.77,19.2,0.0,3.58,303.2,8.0129,61.52,98.77
IT-Sardinia,2015-07-13,40.12,9.01,24.57,31.18,19.0,0.0,4.1,300.3,7.8386,65.25,98.64
IT-Sardinia,2015-07-14,40.12,9.01,25.91,32.55,18.32,0.0,2.8,291.6,8.0388,62.56,98.54
IT-Sardinia,2015-07-15,40.12,9.01,28.74,36.24,21.53,0.0,1.65,189.7,7.7657,56.84,98.53
IT-Sardinia,2015-07-16,40.12,9.01,28.23,35.73,20.02,0.0,2.71,173.7,7.8924,51.1,98.66
IT-Sardinia,2015-07-17,40.12,9.01,29.69,37.67,21.78,0.0,3.85,154.8,7.5677,44.68,98.75
IT-Sardinia,2015-07-18,40.12,9.01,30.46,37.95,23.0,0.0,2.75,206.7,7.4626,38.37,98.71
IT-Sardinia,2015-07-19,40.12,9.01,30.44,38.15,24.06,0.0,2.65,251.1,7.4789,38.23,98.5
IT-Sardinia,2015-07-20,40.12,9.01,28.89,35.77,22.22,0.01,3.63,330.5,7.5014,47.96,98.41
IT-Sardinia,2015-07-21,40.12,9.01,28.9,35.8,22.03,0.44,2.94,313.9,6.3338,48.46,98.49
IT-Sardinia,2015-07-22,40.12,9.01,28.0,33.91,23.11,2.18,3.1,315.9,5.5486,56.2,98.46
IT-Sardinia,2015-07-23,40.12,9.01,26.24,32.46,21.41,0.16,4.07,304.7,7.1479,66.08,98.25
IT-Sardinia,2015-07-24,40.12,9.01,25.3,29.34,20.8,0.36,3.55,298.8,6.2688,70.57,98.18
IT-Sardinia,2015-07-25,40.12,9.01,26.03,31.67,20.96,0.0,3.85,301.9,7.3639,69.84,98.29
IT-Sardinia,2015-07-26,40.12,9.01,24.13,29.33,19.26,0.0,4.54,309.2,8.1161,59.49,98.41
IT-Sardinia,2015-07-27,40.12,9.01,24.53,30.62,18.84,0.0,3.95,300.7,7.5269,73.11,98.3
IT-Sardinia,2015-07-28,40.12,9.01,23.93,28.64,19.69,0.0,5.26,315.7,8.0134,60.19,98.32
IT-Sardinia,2015-07-29,40.12,9.01,25.98,34.15,18.15,0.0,3.84,322.4,7.9291,58.36,98.27
IT-Sardinia,2015-07-30,40.12,9.01,28.58,38.29,20.4,0.0,3.08,337.3,7.1131,44.77,98.05
IT-Sardinia,2015-07-31,40.12,9.01,28.73,35.69,22.31,0.0,3.4,341.1,7.6937,43.41,98.06
IT-Sardinia,2015-08-01,40.12,9.01,27.42,35.06,22.56,0.14,3.3,323.3,4.0795,53.47,98.4
IT-Sardinia,2015-08-02,40.12,9.01,27.45,34.99,21.49,0.02,3.57,334.6,7.1016,46.73,98.55
IT-Sardinia,2015-08-03,40.12,9.01,26.92,35.1,18.85,0.0,3.11,340.5,7.9625,49.21,98.6
IT-Sardinia,2015-08-04,40.12,9.01,28.02,37.05,20.86,0.0,3.01,324.5,7.6006,50.94,98.52
IT-Sardinia,2015-08-05,40.12,9.01,28.81,35.61,22.49,0.0,2.8,319.5,7.5468,45.61,98.48
IT-Sardinia,2015-08-06,40.12,9.01,30.11,38.27,22.46,0.0,2.35,323.0,7.4486,47.35,98.46
IT-Sardinia,2015-08-07,40.12,9.01,31.33,38.77,23.6,0.0,2.4,34.2,7.061,38.94,98.4
IT-Sardinia,2015-08-08,40.12,9.01,30.61,38.68,23.57,0.0,2.53,312.0,6.8335,42.12,98.55
IT-Sardinia,2015-08-09,40.12,9.01,27.7,33.68,22.22,0.13,4.26,321.7,5.7058,54.81,98.62
IT-Sardinia,2015-08-10,40.12,9.01,23.58,26.99,21.05,1.9,5.19,308.5,5.815,64.93,98.49
IT-Sardinia,2015-08-11,40.12,9.01,23.6,27.73,19.36,3.28,4.51,334.1,4.9234,67.67,98.3
IT-Sardinia,2015-08-12,40.12,9.01,26.64,33.14,19.97,0.0,3.59,335.3,6.671,60.46,98.6
IT-Sardinia,2015-08-13,40.12,9.01,27.65,35.18,21.35,0.0,2.62,291.2,6.0228,47.67,98.54
IT-Sardinia,2015-08-14,40.12,9.01,24.9,28.48,20.76,0.04,2.78,288.1,5.0446,64.97,98.28
IT-Sardinia,2015-08-15,40.12,9.01,22.37,28.73,18.82,1.15,3.8,315.8,4.9027,72.24,98.21
IT-Sardinia,2015-08-16,40.12,9.01,21.5,26.14,17.4,1.18,4.78,292.6,6.6353,63.32,98.27
