date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-01-28,12.4,10.9,15.4,,,,4.1,,,
2016-01-29,12.0,9.9,14.6,,,,3.6,,,
2016-02-01,14.7,13.8,16.6,,,,7.6,,1021.9,
2016-02-02,15.2,12.6,16.0,,,,4.6,,1022.7,
2016-02-04,11.4,10.8,13.4,,,9.0,10.4,,1020.7,
2016-02-05,12.7,11.7,15.5,,,346.0,15.9,,1023.2,
2016-02-06,12.7,9.8,15.0,,,65.0,10.2,,1027.6,
2016-02-07,13.1,11.6,16.1,,,,8.2,,1022.8,
2016-02-08,13.7,13.0,15.0,,,80.0,13.9,,1019.2,
2016-02-10,15.0,14.0,16.5,,,,12.9,,,
2016-02-11,15.0,14.7,15.2,,,,13.8,,1010.9,
2016-02-12,15.0,13.8,15.8,,,256.0,16.3,,1011.2,
2016-02-13,15.9,15.3,16.5,,,262.0,16.5,,1008.4,
2016-02-14,15.9,14.4,16.5,,,267.0,14.0,,1004.8,
2016-02-16,15.8,14.1,20.2,,,53.0,9.1,,1011.6,
2016-02-17,15.1,10.8,19.7,,,,9.2,,1014.8,
2016-02-19,13.0,11.5,16.1,,,302.0,10.5,,1020.0,
2016-02-20,12.3,10.9,14.8,,,346.0,14.2,,1025.1,
2016-02-21,13.3,11.7,17.5,,,326.0,16.4,,1024.5,
2016-02-22,13.5,8.9,16.6,,,78.0,4.3,,1019.2,
2016-02-23,15.1,14.3,16.3,,,152.0,8.0,,1015.4,
2016-02-24,14.6,11.8,17.2,,,322.0,12.6,,1013.8,
2016-02-25,13.6,9.5,16.5,,,116.0,9.7,,1014.6,
2016-02-26,14.0,12.1,16.5,,,250.0,10.9,,1011.8,
2016-02-27,13.0,10.1,14.3,,,,16.0,,1009.8,
2016-02-28,15.2,13.7,18.7,,,140.0,21.4,,1000.9,
2016-02-29,13.6,9.9,15.5,,,237.0,10.6,,1004.8,
2016-03-01,11.6,11.1,12.2,,,275.0,14.0,,1012.8,
2016-03-02,12.6,10.5,14.9,,,263.0,17.0,,1012.5,
2016-03-03,12.9,12.2,13.7,,,266.0,24.4,,1007.4,
2016-03-04,13.1,9.8,14.8,,,267.0,25.8,,1007.5,
2016-03-05,13.7,9.4,15.7,,,146.0,16.7,,1009.3,
2016-03-06,14.3,10.0,16.8,,,,13.9,,,
2016-03-07,12.3,10.7,14.1,,,253.0,14.0,,1005.8,
2016-03-08,11.7,8.7,14.3,,,183.0,9.4,,,
2016-03-09,11.2,8.6,12.7,,,218.0,15.3,,,
2016-03-10,11.4,11.1,12.7,,,,14.5,,,
2016-03-11,11.8,7.2,13.5,,,,4.5,,,
2016-03-13,12.3,11.8,13.9,,,,9.1,,,
2016-03-14,13.2,11.5,15.5,,,,11.7,,,
2016-03-15,13.5,12.3,15.0,,,268.0,14.3,,,
2016-03-16,13.4,10.0,16.3,,,280.0,15.0,,,
2016-03-17,14.3,10.7,15.7,,,,16.5,,,
2016-03-18,13.3,9.7,14.4,,,,15.5,,,
2016-03-19,13.8,10.0,16.2,,,273.0,13.0,,,
2016-03-20,14.9,12.7,18.8,,,23.0,10.5,,,
2016-03-21,17.8,12.7,23.3,,,83.0,16.1,,,
2016-03-22,19.0,16.5,21.7,,,94.0,14.6,,,
2016-03-24,12.6,11.5,14.7,,,278.0,19.7,,,
2016-03-25,12.6,9.4,15.4,,,341.0,12.3,,,
2016-03-26,11.8,9.9,13.4,,,284.0,8.6,,,
2016-03-27,13.9,11.9,15.7,,,251.0,9.3,,,
2016-03-28,13.5,11.5,16.3,,,,8.4,,,
2016-03-29,15.0,12.0,17.3,,,252.0,10.8,,,
2016-03-30,15.3,12.0,20.3,,,117.0,5.0,,,
2016-03-31,17.1,13.9,21.7,,,73.0,10.2,,,
2016-04-01,16.8,15.5,19.1,,,80.0,13.8,,,
2016-04-02,18.3,16.5,20.8,,,62.0,16.0,,,
2016-04-03,19.8,15.7,23.4,,,111.0,6.5,,,
2016-04-04,15.2,11.6,19.1,,,73.0,5.5,,,
2016-04-05,16.1,13.5,21.2,,,80.0,8.3,,,
2016-04-06,19.4,16.5,23.5,,,76.0,11.4,,,
2016-04-07,19.4,17.1,22.2,,,41.0,21.4,,,
2016-04-08,16.2,13.8,18.3,,,287.0,23.0,,,
2016-04-09,12.9,11.3,14.2,,,263.0,15.2,,,
2016-04-10,13.3,11.3,17.0,,,272.0,11.7,,,
2016-04-11,13.3,8.2,17.9,,,,5.3,,,
2016-04-12,18.5,13.2,22.7,,,65.0,7.7,,,
2016-04-13,21.5,15.4,26.0,,,76.0,7.5,,,
2016-04-14,17.9,13.6,23.2,,,347.0,10.7,,,
2016-04-15,15.9,9.9,21.1,,,81.0,7.0,,,
2016-04-16,16.3,12.2,19.6,,,83.0,6.5,,,
2016-04-17,19.1,15.7,22.9,,,90.0,7.8,,,
2016-04-18,23.5,18.6,29.8,,,78.0,11.8,,,
2016-04-19,21.1,14.8,27.9,,,,9.7,,,
2016-04-21,15.6,11.1,19.5,,,279.0,7.8,,1022.4,
2016-04-22,16.3,12.9,19.0,,,,6.7,,1020.2,
2016-04-23,15.8,13.7,19.2,,,296.0,11.4,,1014.2,
2016-04-24,15.9,14.0,18.7,,,294.0,18.2,,1009.5,
2016-04-25,14.9,11.7,16.6,,,276.0,24.2,,1009.5,
2016-04-26,13.2,10.1,16.1,,,205.0,6.8,,1015.4,
2016-04-27,14.5,10.5,19.4,,,85.0,8.7,,1015.2,
2016-04-28,17.2,13.3,22.0,,,67.0,8.3,,1012.4,
2016-04-29,20.2,15.4,25.5,,,224.0,8.0,,1013.1,
2016-05-01,15.3,12.9,17.8,,,321.0,11.1,,1014.0,
2016-05-02,12.1,9.2,14.0,,,287.0,17.0,,1011.5,
2016-05-03,14.5,11.1,18.9,,,167.0,11.9,,1013.0,
2016-05-04,16.5,13.8,21.0,,,280.0,12.9,,1015.8,
2016-05-05,15.8,11.4,20.8,,,,6.2,,1016.4,
2016-05-06,15.6,12.0,19.2,,,88.0,8.9,,1016.2,
2016-05-07,14.7,12.7,17.1,,,68.0,12.9,,1013.6,
2016-05-08,16.4,13.5,21.0,,,316.0,11.0,,1012.7,
2016-05-09,16.6,13.5,19.4,,,96.0,9.1,,1017.5,
2016-05-10,17.6,15.4,19.6,,,103.0,13.1,,1015.9,
2016-05-11,19.9,17.0,22.2,,,104.0,10.3,,1008.3,
2016-05-13,17.3,14.4,20.0,,,277.0,13.7,,1011.1,
2016-05-14,16.8,14.1,19.9,,,267.0,16.3,,1013.1,
2016-05-15,17.2,14.9,19.8,,,262.0,18.5,,1016.7,
2016-05-16,16.5,13.7,20.0,,,265.0,14.7,,1019.3,
2016-05-17,17.3,14.6,21.3,,,287.0,14.9,,1017.8,
2016-05-18,15.8,10.8,19.8,,,102.0,6.8,,1017.8,
2016-05-19,17.5,15.0,19.6,,,121.0,6.3,,1015.2,
2016-05-20,17.3,13.6,20.8,,,346.0,15.4,,1012.5,
2016-05-21,18.6,13.9,24.1,,,321.0,14.2,,1015.9,
2016-05-22,18.4,12.9,22.9,,,,8.3,,1018.7,
2016-05-23,17.9,13.5,21.0,,,19.0,10.1,,1018.7,
2016-05-24,18.8,15.2,23.9,,,292.0,11.2,,1015.9,
2016-05-25,17.1,11.6,22.3,,,,5.0,,1015.5,
2016-05-26,19.4,13.9,23.5,,,,4.9,,1016.2,
2016-05-27,22.2,17.7,27.5,,,101.0,6.9,,1016.5,
2016-05-28,22.9,19.9,25.8,,,152.0,6.0,,1014.7,
2016-05-29,23.7,19.9,28.3,,,320.0,13.6,,1012.6,
2016-05-30,23.1,19.6,27.3,,,340.0,15.3,,1014.4,
2016-05-31,19.4,15.0,23.4,,,,5.7,,1016.9,
2016-06-01,18.3,15.2,21.3,,,289.0,10.4,,1017.1,
2016-06-02,19.0,12.3,24.9,,,,9.6,,1015.5,
2016-06-03,18.4,12.9,24.0,,,262.0,5.7,,1014.1,
2016-06-04,19.5,15.0,24.1,,,276.0,5.6,,1014.0,
2016-06-05,19.1,16.6,22.2,,,256.0,7.8,,1015.9,
