date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,7.9,1.8,14.4,0.3,,28.0,14.2,,,
2015-01-02,6.2,0.0,15.0,0.0,,,6.5,,,
2015-01-03,8.9,0.8,18.8,0.0,,315.0,6.3,,,
2015-01-04,14.1,5.8,,0.0,,,,,,
2015-01-05,10.7,8.0,14.0,0.0,,319.0,18.2,,,
2015-01-06,9.0,4.2,17.4,0.0,,,,,,
2015-01-07,8.3,1.6,17.2,0.0,,275.0,6.5,,,
2015-01-08,8.4,0.6,19.2,0.0,,,7.4,,,
2015-01-09,10.8,4.4,19.2,0.0,,283.0,11.2,,,
2015-01-10,11.6,6.0,21.0,0.0,,314.0,9.0,,,
2015-01-11,11.6,3.2,20.4,0.0,,283.0,7.8,,,
2015-01-12,12.8,6.0,16.8,0.0,,229.0,14.2,,,
2015-01-13,8.3,0.0,19.2,0.0,,298.0,6.4,,,
2015-01-14,8.1,0.6,20.6,0.0,,268.0,6.3,,,
2015-01-15,9.8,2.0,20.2,0.0,,325.0,6.5,,,
2015-01-16,10.0,0.8,21.0,0.0,,280.0,6.1,,,
2015-01-17,12.1,4.0,19.2,0.0,,290.0,8.8,,,
2015-01-18,13.9,10.0,18.8,,,96.0,9.7,,,
2015-01-19,11.6,9.0,17.4,,,,9.5,,,
2015-01-20,9.0,3.8,13.8,0.5,,,5.9,,,
2015-01-21,10.7,4.8,19.0,0.0,,281.0,8.8,,,
2015-01-22,7.5,3.6,12.6,25.9,,,9.0,,,
2015-01-23,8.9,3.8,14.4,3.6,,267.0,12.0,,,
2015-01-24,10.8,7.0,17.6,0.0,,287.0,11.4,,,
2015-01-25,9.6,3.8,16.8,2.0,,295.0,7.1,,,
2015-01-26,8.6,4.0,14.8,0.0,,355.0,8.4,,,
2015-01-27,9.6,3.6,16.6,0.0,,282.0,9.2,,,
2015-01-28,6.8,1.8,12.6,0.3,,,,,,
2015-01-29,9.8,5.4,16.8,0.5,,286.0,17.0,,,
2015-01-30,12.2,6.2,16.8,3.0,,,,,,
2015-01-31,13.3,9.0,19.4,8.1,,274.0,16.8,,,
2015-02-01,9.9,7.0,15.4,5.1,,267.0,21.4,,,
2015-02-02,7.8,5.0,14.2,0.0,,269.0,18.4,,,
2015-02-03,8.6,2.0,16.2,0.0,,,,,,
2015-02-04,10.4,5.0,18.6,0.0,,,5.0,,,
2015-02-05,10.1,4.0,17.4,0.0,,274.0,10.3,,,
2015-02-06,9.6,4.8,15.0,0.0,,286.0,16.3,,,
2015-02-07,8.9,6.0,16.2,0.0,,274.0,10.4,,,
2015-02-08,8.4,4.8,14.6,1.0,,271.0,19.0,,,
2015-02-09,6.2,3.8,9.8,7.1,,314.0,16.9,,,
2015-02-10,9.9,4.2,14.6,0.0,,296.0,18.7,,,
2015-02-11,8.9,,16.0,0.0,,,,,,
2015-02-12,9.0,3.2,14.0,0.0,,72.0,10.0,,,
2015-02-13,9.4,4.8,15.4,0.0,,91.0,7.8,,,
2015-02-14,9.7,5.8,14.0,0.0,,,4.7,,,
2015-02-15,11.2,7.6,17.8,0.0,,,5.0,,,
2015-02-16,10.4,6.6,16.0,2.0,,334.0,6.8,,,
2015-02-17,10.3,8.2,12.4,18.0,,85.0,17.3,,,
2015-02-18,10.3,9.0,11.6,38.1,,86.0,27.5,,,
2015-02-19,9.6,6.0,14.8,7.9,,73.0,10.1,,,
2015-02-20,8.5,2.8,16.2,0.0,,301.0,5.9,,,
2015-02-21,10.0,5.6,13.0,3.0,,76.0,8.2,,,
2015-02-22,13.2,11.0,17.8,14.0,,186.0,12.7,,,
2015-02-23,11.5,9.0,18.0,2.0,,268.0,5.2,,,
2015-02-24,10.4,8.0,16.0,5.1,,278.0,13.4,,,
2015-02-25,8.1,5.2,11.4,5.1,,283.0,9.7,,,
2015-02-26,9.4,7.0,13.2,14.0,,88.0,13.3,,,
2015-02-27,10.7,7.6,17.0,,,291.0,11.1,,,
2015-02-28,11.4,7.6,19.0,0.0,,312.0,9.6,,,
2015-03-01,10.8,4.0,18.8,0.0,,295.0,7.8,,,
2015-03-02,12.4,4.6,20.2,0.0,,272.0,15.1,,,
2015-03-03,15.8,11.0,25.0,0.0,,279.0,15.4,,,
2015-03-04,13.6,5.8,21.6,0.0,,259.0,6.1,,,
2015-03-05,11.9,8.0,14.6,0.5,,271.0,19.7,,,
2015-03-06,10.3,6.6,17.0,0.5,,269.0,14.1,,,
2015-03-07,9.9,6.8,14.8,0.0,,266.0,12.4,,,
2015-03-08,9.1,2.4,15.0,0.0,,304.0,5.5,,,
2015-03-09,9.4,6.6,12.6,20.1,,95.0,7.3,,,
2015-03-10,10.4,6.0,17.0,2.0,,139.0,5.2,,,
2015-03-11,11.2,4.8,18.0,0.0,,297.0,10.1,,,
