date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-08,8.1,6.0,12.4,,,18.0,15.0,,1036.0,
2015-12-10,7.9,6.0,11.3,,,19.0,26.1,,1031.2,
2015-12-12,6.9,3.8,12.4,,,32.0,21.4,,1029.2,
2015-12-13,7.2,3.6,11.8,,,16.0,11.7,,1027.8,
2015-12-14,7.5,4.9,11.2,,,,3.5,,1027.4,
2015-12-15,8.3,5.8,12.2,,,22.0,8.6,,1029.1,
2015-12-17,6.0,3.7,8.2,,,36.0,16.9,,1031.2,
2015-12-18,6.4,3.2,11.5,,,25.0,17.2,,1030.6,
2015-12-22,8.7,5.1,13.8,,,23.0,20.2,,1036.9,
2015-12-23,9.9,7.4,14.3,,,28.0,13.2,,1035.8,
2015-12-24,9.5,6.7,14.0,,,,10.6,,1035.1,
2015-12-26,7.7,5.5,11.6,,,47.0,23.7,,1035.4,
2015-12-27,6.5,3.6,9.9,,,40.0,17.1,,1035.6,
2015-12-28,6.7,3.2,11.9,,,30.0,18.6,,1033.7,
2015-12-29,8.2,5.2,14.3,,,24.0,19.1,,1029.1,
2016-01-02,6.0,3.2,8.3,,,,15.4,,1023.9,
2016-01-03,8.8,5.0,12.5,,,316.0,21.6,,1010.0,
2016-01-04,7.7,3.8,11.3,,,247.0,14.6,,1004.8,
2016-01-05,10.3,9.1,11.9,,,255.0,15.3,,1003.7,
2016-01-06,9.9,6.7,11.8,,,295.0,16.2,,1002.8,
2016-01-07,6.7,4.3,9.4,,,359.0,26.9,,1006.5,
2016-01-08,9.6,5.7,12.9,,,226.0,15.8,,1013.5,
2016-01-09,11.7,10.0,15.5,,,235.0,13.9,,1015.2,
2016-01-12,11.8,7.0,14.3,,,316.0,22.0,,1010.5,
2016-01-13,8.5,6.2,12.2,,,353.0,19.6,,1016.5,
2016-01-14,7.5,4.5,11.1,,,293.0,14.4,,1021.5,
2016-01-15,9.3,6.6,12.0,,,259.0,15.1,,1011.4,
2016-01-16,3.6,2.0,6.9,,,30.0,27.0,,1007.1,
2016-01-17,0.0,-1.6,2.1,,,26.0,42.3,,1008.2,
2016-01-18,-1.2,-2.5,0.8,,,16.0,40.6,,1016.1,
2016-01-20,3.0,1.0,6.7,,,,7.0,,1020.3,
2016-01-21,3.8,1.4,6.8,,,,9.9,,1023.7,
