date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-5.9,-13.3,-2.7,6.1,,86.0,57.5,,,
2015-01-02,2.1,-7.3,6.7,5.1,41.0,,,,,
2015-01-03,3.8,0.1,7.7,0.0,30.0,312.0,26.7,,,
2015-01-04,1.3,-2.2,4.7,1.5,20.0,27.0,32.6,,,
2015-01-05,-4.4,-6.5,-2.5,1.8,10.0,77.0,34.1,,,
2015-01-06,-0.1,-4.5,4.4,0.0,20.0,348.0,28.6,,,
2015-01-07,-0.7,-2.4,2.2,0.0,20.0,311.0,15.4,,,
2015-01-08,-1.3,-2.3,1.2,0.3,20.0,305.0,14.5,,,
2015-01-09,0.1,-2.3,3.1,0.0,20.0,325.0,23.7,,,
2015-01-10,8.7,0.1,12.5,0.8,51.0,325.0,44.2,,,
2015-01-11,2.6,-1.2,7.4,2.3,30.0,302.0,29.5,,,
2015-01-12,-0.6,-4.4,3.5,1.5,20.0,9.0,29.0,,,
2015-01-13,2.9,-0.8,7.9,0.0,20.0,317.0,18.6,,,
2015-01-14,0.1,-2.0,4.7,0.3,20.0,291.0,20.2,,,
2015-01-15,1.5,-1.5,4.4,0.3,30.0,310.0,22.1,,,
2015-01-16,3.0,-1.8,6.5,0.0,41.0,289.0,12.6,,,
2015-01-17,0.5,-2.6,2.0,3.0,,344.0,9.2,,,
2015-01-18,-1.2,-3.2,0.0,1.5,,217.0,9.8,,,
2015-01-19,-0.8,-2.1,3.0,0.5,,171.0,7.9,,,
2015-01-20,-1.7,-2.4,-0.7,2.3,20.0,164.0,16.6,,,
2015-01-21,-1.7,-2.8,-0.4,6.6,79.0,140.0,14.3,,,
2015-01-22,-1.9,-2.5,-1.5,4.1,20.0,109.0,25.1,,,
2015-01-23,-2.1,-3.0,-0.7,3.0,,,46.2,,,
2015-01-24,-3.4,-5.1,0.4,0.0,,89.0,38.0,,,
2015-01-25,-6.1,-7.2,-4.7,0.3,,87.0,36.6,,,
2015-01-26,-7.1,-7.7,-6.4,0.0,,87.0,29.2,,,
2015-01-27,-6.0,-8.0,-0.2,1.0,,49.0,26.5,,,
2015-01-28,-7.8,-9.3,-5.6,8.9,,96.0,36.1,,,
2015-01-29,-4.0,-8.1,-1.9,3.3,,305.0,18.2,,,
2015-01-30,-3.6,-8.2,0.0,22.1,,,22.5,,,
2015-01-31,-4.2,-8.2,-1.9,6.1,,295.0,15.3,,,
2015-02-01,-6.1,-8.4,-3.8,7.1,,306.0,21.4,,,
2015-02-02,-8.1,,,,,,,,,
2015-02-27,0.0,,,,,,,,,
2015-02-28,0.0,,,0.0,,,,,,
2015-03-01,0.0,,,0.0,,,,,,
2015-03-02,0.0,,,7.1,,,,,,
2015-03-17,-0.4,,,,,,,,,
2015-03-18,0.7,-2.0,3.0,,,357.0,14.5,,,
2015-03-19,2.5,-2.0,6.0,,,357.0,14.5,,,
2015-03-20,1.3,-1.0,4.0,,,86.0,12.2,,,
2015-03-21,0.8,-1.0,4.0,,,130.0,12.9,,,
2015-03-22,-1.3,-3.0,0.0,,,122.0,20.2,,,
2015-03-23,0.4,-1.0,1.0,,,108.0,23.4,,,
2015-03-24,2.8,0.0,7.0,,,160.0,14.6,,,
2015-03-25,1.4,0.0,2.0,,,155.0,42.2,,,
2015-03-26,2.9,1.0,4.0,,,,8.3,,,
2015-03-27,2.6,0.0,8.0,,,106.0,19.5,,,
2015-03-28,0.1,-2.0,2.0,,,84.0,52.1,,,
2015-03-29,3.7,0.0,9.0,,,13.0,29.6,,,
2015-03-30,2.9,0.0,5.0,,,313.0,18.3,,,
2015-03-31,6.4,3.5,11.3,,,309.0,29.5,,,
2015-04-01,4.9,2.7,9.2,0.3,,322.0,30.7,,,
2015-04-02,2.8,0.4,7.4,0.3,,304.0,23.8,,,
2015-04-03,1.9,0.4,6.9,1.5,,1.0,16.0,,,
2015-04-04,-0.1,-2.2,2.3,3.0,30.0,284.0,10.6,,,
2015-04-05,-3.0,-5.0,-0.5,,99.0,49.0,36.0,,,
2015-04-06,-5.1,-7.7,-1.5,,79.0,80.0,55.8,,,
2015-04-07,-7.2,-8.8,-5.4,,,91.0,47.3,,,
2015-04-08,-3.4,-7.4,0.4,,,89.0,49.2,,,
2015-04-09,2.1,-3.6,5.4,,,85.0,37.9,,,
2015-04-10,6.9,4.2,13.9,,10.0,283.0,6.4,,,
2015-04-11,5.1,1.9,10.1,0.0,,,7.9,,,
2015-04-12,5.8,3.4,9.3,0.0,,72.0,12.2,,,
2015-04-13,7.8,3.7,13.2,0.0,10.0,347.0,14.2,,,
2015-04-14,8.8,5.3,14.4,0.0,10.0,336.0,19.7,,,
