date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-07-06,25.5,19.0,31.0,,,133.0,5.9,,1017.9,
2018-04-13,13.7,11.0,18.0,,,144.0,11.4,,1013.1,
2018-04-14,14.6,8.0,21.0,,,33.0,7.8,,1019.5,
2018-07-21,23.0,19.0,27.2,,,41.0,9.3,,1010.7,
2018-07-22,22.7,18.9,26.7,,,88.0,7.2,,1009.6,
2018-07-23,24.3,19.0,29.4,,,238.0,7.4,,1010.5,
2018-07-24,25.2,20.0,31.0,,,280.0,9.1,,1011.9,
2018-07-25,26.5,21.8,31.0,,,194.0,7.9,,1011.0,
2018-07-26,24.8,22.0,28.0,,,338.0,8.8,,1011.9,
2018-07-27,25.2,19.0,30.0,,,180.0,7.6,,1011.7,
2018-07-28,25.9,21.0,31.0,,,59.0,7.2,,1010.3,
2018-07-29,27.2,22.6,31.9,,,70.0,7.0,,1012.2,
2018-07-30,28.4,23.3,34.2,,,38.0,7.4,,1013.1,
2018-07-31,28.8,23.0,34.0,,,125.0,8.7,,1013.4,
2018-08-01,29.7,24.0,35.0,,,113.0,10.6,,1014.0,
2018-08-02,27.5,21.0,33.0,,,331.0,7.4,,1015.8,
2018-08-03,27.1,21.0,33.0,,,354.0,7.7,,1016.2,
2018-08-04,28.3,23.0,33.2,,,53.0,7.6,,1014.8,
2018-08-05,28.6,23.6,33.7,,,46.0,7.1,,1014.3,
2018-08-06,28.6,23.0,33.8,,,93.0,7.9,,1014.8,
2018-08-07,28.3,23.0,33.0,,,155.0,8.0,,1013.9,
2018-08-08,27.1,23.0,31.6,,,93.0,8.6,,1014.2,
2018-08-09,27.3,22.0,33.4,,,63.0,7.3,,1015.0,
2018-08-10,27.0,23.5,31.2,,,37.0,11.1,,1017.3,
2018-08-11,26.2,21.9,31.0,,,43.0,10.2,,1017.3,
2018-08-12,25.9,21.4,30.6,,,84.0,8.7,,1016.8,
2018-08-13,24.0,20.0,31.0,,,55.0,11.0,,1012.1,
2018-08-14,22.7,19.0,28.0,,,58.0,9.7,,1011.6,
2018-08-15,23.5,18.8,28.7,,,45.0,6.6,,1014.9,
2018-08-16,24.7,19.0,30.6,,,64.0,7.9,,1015.7,
2018-08-17,25.4,20.0,31.0,,,64.0,6.6,,1013.9,
2018-08-18,26.4,20.0,32.0,,,41.0,8.2,,1015.9,
2018-08-19,27.0,21.6,32.8,,,70.0,7.2,,1016.7,
2018-08-20,27.6,21.0,34.0,,,50.0,8.7,,1014.9,
2018-08-21,28.1,22.0,34.0,,,40.0,7.7,,1015.1,
2018-08-22,28.3,22.8,34.0,,,47.0,8.5,,1015.3,
2018-08-23,27.5,22.9,33.4,,,18.0,8.9,,1012.8,
2018-08-24,24.1,20.0,31.0,,,39.0,9.3,,1009.8,
2018-08-25,21.7,18.5,25.0,,,50.0,10.5,,1007.9,
2018-08-26,16.8,13.8,19.1,,,63.0,11.2,,1009.9,
2018-08-27,18.7,12.0,25.0,,,80.0,7.6,,1015.2,
2018-08-28,21.8,15.0,29.0,,,55.0,7.0,,1017.2,
2018-08-29,23.4,17.0,29.4,,,49.0,7.3,,1015.4,
2018-08-30,23.0,18.0,29.0,,,67.0,7.6,,1014.6,
2018-08-31,22.2,19.0,25.0,,,41.0,13.5,,1015.1,
2018-09-01,20.2,17.3,23.2,,,49.0,13.0,,1014.2,
2018-09-02,19.2,16.7,22.7,,,59.0,8.5,,1015.9,
2018-09-03,19.7,15.0,25.0,,,49.0,6.8,,1013.1,
2018-09-04,20.3,16.0,26.0,,,30.0,7.6,,1012.7,
2018-09-05,21.8,16.0,28.0,,,53.0,6.8,,1014.4,
2018-09-06,21.2,18.0,27.0,,,15.0,7.5,,1012.2,
2018-09-07,20.4,17.6,25.0,,,36.0,6.9,,1012.1,
2018-09-08,21.9,16.0,28.4,,,38.0,6.6,,1017.4,
2018-09-09,22.1,17.0,28.0,,,57.0,6.5,,1019.8,
2018-09-10,23.3,18.0,29.0,,,63.0,6.4,,1020.5,
2018-09-11,23.6,18.2,29.0,,,33.0,5.4,,1023.1,
2018-09-12,23.4,19.0,29.0,,,89.0,6.0,,1021.5,
2018-09-13,23.4,19.0,29.0,,,31.0,6.9,,1015.1,
2018-09-14,23.1,17.0,29.0,,,50.0,7.0,,1014.5,
2018-09-15,22.6,18.8,28.0,,,61.0,7.8,,1018.7,
2018-09-16,22.8,18.6,27.8,,,77.0,7.1,,1021.5,
2018-09-17,22.7,18.7,27.8,,,56.0,6.5,,1020.4,
2018-09-18,22.7,18.3,28.0,,,78.0,6.5,,1019.0,
2018-09-19,23.0,18.5,28.4,,,74.0,6.9,,1019.1,
2018-09-20,23.6,18.0,30.0,,,68.0,6.6,,1018.4,
2018-09-21,23.2,18.6,28.8,,,88.0,7.5,,1015.3,
2018-09-22,20.5,17.6,24.4,,,67.0,9.7,,1016.2,
2018-09-23,19.5,16.7,22.7,,,84.0,6.1,,1017.6,
2018-09-24,19.3,14.1,25.2,,,83.0,12.4,,1017.1,
2018-09-25,14.7,8.4,20.4,,,92.0,7.0,,1031.1,
2018-09-26,12.8,7.0,18.2,,,71.0,7.1,,1036.0,
2018-09-27,15.4,7.0,25.0,,,43.0,5.6,,1029.0,
2018-09-28,19.2,11.0,29.0,,,2.0,7.8,,1017.5,
2018-09-29,19.6,14.5,25.0,,,87.0,8.8,,1018.4,
2018-09-30,15.9,12.3,20.1,,,83.0,6.7,,1019.9,
2018-10-01,12.3,9.0,14.0,,,42.0,8.4,,1010.9,
2018-10-02,15.0,11.2,20.0,,,105.0,7.9,,1016.4,
2018-10-03,14.9,8.0,22.4,,,53.0,6.6,,1020.4,
2018-10-04,16.6,11.4,22.6,,,46.0,9.3,,1024.6,
2018-10-05,16.6,10.0,24.0,,,54.0,9.7,,1023.5,
2018-10-06,15.9,13.3,18.0,,,36.0,10.7,,1018.0,
2018-10-07,17.0,14.5,20.3,,,78.0,7.5,,1013.8,
2018-10-08,18.2,14.2,24.0,,,29.0,6.3,,1018.6,
2018-10-09,19.2,14.2,25.0,,,51.0,9.8,,1021.2,
2018-10-10,18.9,14.0,25.0,,,52.0,11.4,,1021.9,
2018-10-11,18.3,13.0,25.0,,,54.0,8.3,,1021.1,
2018-10-12,18.8,14.0,25.0,,,58.0,6.0,,1024.1,
2018-10-13,18.1,12.8,25.0,,,53.0,9.6,,1023.7,
2018-10-14,17.1,12.3,23.2,,,70.0,8.2,,1021.0,
2018-10-15,16.2,13.0,20.0,,,51.0,8.4,,1019.5,
2018-10-16,16.1,12.0,21.0,,,37.0,6.3,,1020.2,
2018-10-17,16.6,13.9,20.0,,,50.0,7.8,,1019.0,
2018-10-18,18.1,13.0,24.0,,,49.0,6.7,,1016.1,
2018-10-19,17.9,13.6,24.2,,,47.0,6.8,,1017.8,
2018-10-20,16.6,12.0,22.6,,,53.0,6.6,,1022.1,
2018-10-21,13.7,9.2,17.5,,,67.0,7.3,,1021.8,
2018-10-22,11.7,5.0,19.0,,,331.0,6.4,,1021.9,
2018-10-23,12.7,7.0,22.4,,,46.0,7.0,,1021.0,
2018-10-24,14.0,9.0,20.4,,,62.0,8.0,,1011.6,
