date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-12-01,11.9,10.0,15.0,,,15.0,9.5,,,
2018-07-21,27.9,22.0,33.0,,,186.0,9.8,,1013.3,
2018-07-22,29.4,22.8,37.0,,,208.0,11.3,,1010.7,
2018-07-23,27.3,24.0,34.0,,,283.0,16.7,,1008.5,
2018-07-24,26.2,21.9,30.0,,,343.0,15.9,,1008.1,
2018-07-25,27.2,22.2,32.0,,,292.0,10.8,,1009.3,
2018-07-26,26.5,22.2,31.0,,,273.0,9.4,,1010.1,
2018-07-27,26.7,22.4,31.0,,,249.0,9.2,,1012.0,
2018-07-28,26.8,22.4,30.0,,,203.0,8.9,,1011.9,
2018-07-29,27.0,23.0,31.0,,,278.0,7.0,,1011.7,
2018-07-30,28.3,23.2,33.0,,,324.0,10.8,,1011.2,
2018-07-31,28.8,23.8,33.0,,,326.0,10.9,,1011.4,
2018-08-01,28.8,23.9,33.0,,,300.0,9.3,,1012.8,
2018-08-02,28.1,24.1,32.0,,,293.0,8.1,,1013.7,
2018-08-03,26.8,24.2,30.0,,,330.0,10.2,,1013.1,
2018-08-04,26.3,23.0,30.0,,,345.0,10.0,,1012.7,
2018-08-05,26.3,22.0,31.0,,,35.0,9.6,,1013.6,
2018-08-06,26.6,21.4,32.0,,,37.0,8.1,,1014.9,
2018-08-07,27.1,21.8,32.0,,,147.0,7.8,,1014.8,
2018-08-08,27.5,21.4,35.0,,,175.0,8.0,,1014.6,
2018-08-09,27.4,21.5,32.0,,,178.0,7.7,,1015.3,
2018-08-10,27.8,22.3,33.0,,,346.0,7.5,,1017.4,
2018-08-11,27.9,23.2,33.0,,,321.0,10.9,,1017.1,
2018-08-12,27.9,23.8,32.0,,,305.0,7.3,,1016.1,
2018-08-13,27.8,23.1,33.0,,,187.0,9.8,,1014.0,
2018-08-14,27.6,22.6,33.0,,,226.0,8.6,,1011.9,
2018-08-15,26.0,22.7,31.0,,,264.0,13.5,,1011.4,
2018-08-16,23.6,20.0,27.0,,,6.0,11.0,,1012.1,
2018-08-17,23.8,19.0,29.0,,,333.0,7.4,,1013.8,
2018-08-18,25.2,21.0,29.0,,,337.0,8.8,,1014.8,
2018-08-19,26.1,21.9,30.0,,,336.0,9.5,,1014.4,
2018-08-20,25.9,22.8,30.0,,,355.0,11.6,,1012.1,
2018-08-21,25.3,22.0,28.9,,,6.0,10.4,,1012.4,
2018-08-22,24.4,20.0,28.0,,,30.0,8.3,,1013.9,
2018-08-23,23.8,20.8,27.0,,,32.0,8.8,,1013.0,
2018-08-24,22.8,19.0,28.0,,,21.0,10.6,,1010.6,
2018-08-25,23.8,20.9,27.0,,,331.0,7.7,,1009.5,
2018-08-26,25.3,21.6,30.0,,,254.0,9.3,,1008.9,
2018-08-27,22.9,21.0,25.0,,,346.0,14.1,,1009.8,
2018-08-28,24.5,20.6,29.0,,,346.0,16.1,,1013.3,
2018-08-29,25.1,20.8,29.0,,,350.0,10.6,,1014.7,
2018-08-30,25.4,21.0,30.0,,,348.0,7.8,,1015.3,
2018-08-31,25.9,21.6,30.0,,,227.0,8.6,,1015.7,
2018-09-01,25.6,20.0,31.0,,,220.0,9.0,,1015.6,
2018-09-02,26.4,20.8,32.0,,,221.0,11.3,,1015.5,
2018-09-03,25.6,22.0,32.0,,,257.0,10.0,,1013.8,
2018-09-04,24.5,20.2,29.0,,,293.0,7.9,,1013.6,
2018-09-05,23.8,20.0,27.0,,,310.0,7.9,,1014.2,
2018-09-06,23.9,19.9,28.0,,,40.0,8.3,,1013.0,
2018-09-07,25.2,20.3,30.0,,,208.0,8.5,,1012.1,
2018-09-08,24.6,21.6,28.0,,,341.0,8.6,,1015.6,
2018-09-09,24.2,20.5,28.0,,,349.0,9.0,,1018.8,
2018-09-10,24.2,19.9,28.0,,,345.0,8.7,,1019.7,
2018-09-11,24.9,20.0,30.0,,,354.0,13.0,,1021.1,
2018-09-12,24.4,19.8,29.0,,,356.0,16.9,,1020.2,
2018-09-13,24.2,18.9,29.0,,,270.0,9.7,,1015.9,
2018-09-14,23.7,21.4,28.0,,,246.0,6.8,,1014.9,
2018-09-15,23.0,19.0,27.0,,,250.0,5.7,,1018.1,
2018-09-16,23.9,19.7,28.0,,,354.0,8.5,,1020.6,
2018-09-17,24.4,19.6,29.5,,,317.0,6.1,,1020.2,
2018-09-18,24.1,19.6,29.0,,,245.0,6.3,,1019.2,
2018-09-19,24.1,19.4,29.0,,,137.0,7.7,,1018.4,
2018-09-20,23.6,20.1,28.0,,,57.0,5.2,,1017.3,
2018-09-21,23.2,19.9,28.0,,,99.0,7.4,,1016.1,
2018-09-22,23.0,20.0,27.8,,,129.0,6.2,,1017.1,
2018-09-23,23.5,19.5,28.0,,,160.0,6.9,,1019.0,
2018-09-24,24.5,20.3,29.0,,,232.0,7.6,,1015.3,
2018-09-25,21.0,19.0,23.2,,,354.0,30.3,,1020.1,
2018-09-26,17.4,16.0,19.0,,,357.0,35.2,,1024.6,
2018-09-27,17.2,14.2,19.0,,,8.0,25.6,,1022.7,
2018-09-28,19.1,16.2,22.0,,,7.0,19.9,,1014.3,
2018-09-29,21.1,18.1,25.0,,,357.0,13.8,,1012.3,
2018-09-30,20.2,18.0,23.0,,,2.0,15.7,,1015.0,
2018-10-01,20.4,16.0,25.0,,,179.0,12.6,,1012.7,
2018-10-02,20.8,17.0,26.0,,,200.0,9.8,,1012.0,
2018-10-03,19.3,17.0,20.9,,,50.0,13.0,,1014.9,
2018-10-04,20.8,19.0,24.0,,,34.0,8.9,,1018.1,
2018-10-05,18.5,16.0,21.0,,,101.0,12.8,,1020.0,
2018-10-06,19.7,17.0,22.0,,,140.0,8.7,,1018.9,
2018-10-07,20.8,17.7,26.0,,,216.0,7.4,,1015.4,
2018-10-08,19.8,18.0,22.0,,,16.0,10.3,,1016.3,
2018-10-09,19.2,17.7,22.0,,,17.0,12.0,,1018.8,
2018-10-10,19.5,17.4,23.0,,,25.0,9.0,,1020.2,
2018-10-11,19.3,17.0,22.0,,,51.0,6.0,,1020.6,
2018-10-12,19.2,17.0,22.0,,,35.0,6.7,,1021.6,
2018-10-13,18.9,16.0,22.0,,,21.0,12.7,,1021.2,
2018-10-14,18.3,17.0,22.0,,,32.0,8.6,,1018.9,
2018-10-15,19.5,18.0,21.0,,,103.0,14.8,,1016.2,
2018-10-16,19.9,18.0,23.0,,,95.0,7.6,,1017.8,
2018-10-17,19.5,18.0,22.0,,,115.0,5.9,,1016.7,
2018-10-18,19.3,17.0,22.0,,,63.0,6.8,,1014.0,
2018-10-19,19.5,17.0,22.0,,,31.0,11.9,,1015.3,
2018-10-20,19.6,16.0,24.0,,,14.0,11.4,,1018.4,
2018-10-21,18.5,16.0,22.0,,,6.0,8.9,,1017.2,
2018-10-22,16.8,14.0,20.0,,,39.0,6.2,,1011.9,
2018-10-23,16.5,14.0,19.2,,,8.0,13.0,,1011.6,
2018-10-24,17.4,15.0,21.0,,,353.0,9.7,,1012.5,
2018-10-25,17.1,14.9,20.0,,,3.0,14.0,,1016.6,
2018-10-26,18.1,14.0,23.0,,,213.0,9.3,,1017.9,
2018-10-27,19.5,16.0,23.3,,,187.0,18.0,,1016.3,
2018-10-28,20.5,19.3,22.0,,,163.0,24.4,,1013.7,
2018-10-29,21.0,20.0,22.1,,,158.0,21.3,,1012.1,
2018-10-30,19.1,15.0,22.0,,,207.0,15.1,,1015.6,
2018-10-31,16.2,14.0,21.0,,,130.0,9.7,,1022.6,
2018-11-01,18.9,17.0,20.0,,,148.0,11.0,,1022.4,
2018-11-02,19.1,18.0,20.0,,,149.0,8.7,,1020.8,
2018-11-03,18.9,16.9,22.0,,,65.0,6.6,,1018.4,
2018-11-04,18.0,14.0,21.0,,,119.0,9.3,,1016.7,
2018-11-05,17.6,15.0,20.0,,,138.0,10.0,,1016.4,
2018-11-06,16.7,14.0,21.0,,,139.0,6.5,,1017.4,
2018-11-07,15.4,13.0,19.0,,,221.0,5.7,,1018.1,
2018-11-08,15.9,13.1,20.0,,,3.0,5.0,,1020.3,
2018-11-09,15.6,13.0,19.0,,,23.0,6.4,,1019.5,
2018-11-10,15.1,11.0,19.0,,,79.0,5.3,,1017.3,
2018-11-11,16.1,13.0,20.0,,,54.0,5.1,,1020.3,
2018-11-12,15.6,13.2,19.0,,,33.0,4.6,,1025.4,
2018-11-13,14.9,12.1,20.0,,,13.0,5.1,,1026.9,
2018-11-14,15.0,12.1,19.0,,,2.0,10.0,,1024.5,
2018-11-15,14.9,12.6,18.0,,,358.0,12.0,,1021.2,
2018-11-16,13.3,12.0,14.0,,,359.0,14.7,,1018.3,
2018-11-17,12.8,10.0,15.0,,,2.0,21.1,,1014.9,
2018-11-18,12.9,11.0,14.6,,,5.0,21.6,,1009.8,
2018-11-19,13.8,11.0,16.9,,,33.0,8.3,,1009.8,
2018-11-20,18.0,15.0,20.0,,,191.0,22.8,,1007.4,
2018-11-21,16.4,14.0,20.0,,,254.0,10.6,,1013.0,
2018-11-22,15.5,12.0,20.0,,,312.0,5.7,,1019.0,
2018-11-23,13.9,11.8,17.0,,,52.0,6.1,,1023.0,
2018-11-24,15.7,12.0,19.0,,,174.0,13.0,,1020.6,
2018-11-25,17.0,16.0,19.0,,,190.0,19.9,,1010.9,
2018-11-26,15.8,14.0,17.0,,,233.0,21.4,,1005.8,
2018-11-27,14.4,12.0,16.0,,,233.0,24.4,,1002.5,
2018-11-28,12.4,10.0,14.0,,,342.0,14.8,,1008.4,
2018-11-29,11.7,10.9,13.0,,,350.0,22.9,,1018.4,
2018-11-30,10.8,8.0,14.0,,,26.0,8.5,,1020.4,
2018-12-01,11.6,9.9,14.0,,,61.0,6.6,,1017.2,
2018-12-02,12.8,11.0,14.0,,,22.0,7.2,,1017.5,
2018-12-03,13.1,11.0,16.0,,,246.0,4.5,,1017.1,
2018-12-04,13.9,12.0,18.0,,,353.0,5.3,,1013.4,
2018-12-05,13.3,11.0,15.0,,,347.0,18.9,,1019.7,
2018-12-06,11.6,9.7,14.0,,,8.0,9.6,,1021.9,
2018-12-07,11.1,8.0,15.0,,,19.0,9.9,,1021.5,
2018-12-08,12.6,10.0,16.5,,,239.0,14.0,,1015.5,
2018-12-09,13.2,9.0,17.0,,,260.0,13.3,,1013.7,
2018-12-10,12.6,8.0,17.0,,,317.0,10.6,,1010.7,
2018-12-11,9.2,6.0,11.0,,,353.0,13.0,,1015.8,
2018-12-12,8.5,5.8,11.0,,,29.0,6.3,,1019.4,
2018-12-13,11.3,9.6,14.0,,,251.0,10.8,,1014.3,
