date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-01-02,10.5,6.7,14.0,,,242.0,11.8,,1022.0,
2016-01-03,13.4,9.2,16.0,,,238.0,16.8,,1008.2,
2016-01-04,12.5,8.6,14.9,,,205.0,12.4,,1003.1,
2016-01-05,14.2,12.9,16.2,,,209.0,10.6,,1002.2,
2016-01-06,15.0,11.9,17.0,,,234.0,11.8,,1000.7,
2016-01-07,10.3,7.2,13.9,,,306.0,18.0,,1003.3,
2016-01-08,13.1,9.7,16.0,,,190.0,12.2,,1011.8,
2016-01-09,15.3,15.0,16.2,,,165.0,16.7,,1014.0,
2016-01-10,15.8,15.2,17.9,,,194.0,17.2,,1011.8,
2016-01-11,15.4,13.9,18.6,,,196.0,13.8,,1012.8,
2016-01-12,15.8,11.8,19.3,,,235.0,18.1,,1008.9,
2016-01-13,12.4,8.2,16.3,,,294.0,13.2,,1013.6,
2016-01-15,14.6,13.0,16.7,,,211.0,19.5,,1010.2,
2016-01-16,9.7,7.7,13.1,,,325.0,16.3,,1002.3,
2016-01-17,7.2,3.6,8.9,,,353.0,28.6,,1000.9,
2016-01-18,4.7,2.9,6.9,,,328.0,26.6,,1009.9,
2016-01-19,5.3,2.0,7.9,,,,6.6,,1016.5,
2016-01-20,7.6,4.2,10.2,,,356.0,13.0,,1016.6,
2016-01-21,7.8,3.2,12.0,,,282.0,6.0,,1020.7,
2016-01-22,8.2,3.2,11.2,,,349.0,14.8,,1026.8,
2016-01-23,6.5,2.9,9.4,,,343.0,18.4,,1029.8,
2016-01-24,7.9,3.9,11.4,,,334.0,12.2,,1030.8,
2016-01-25,8.9,5.1,12.1,,,335.0,10.8,,1030.7,
2016-01-27,12.6,10.4,15.3,,,338.0,8.1,,1029.6,
2016-01-28,13.0,10.2,15.6,,,145.0,8.0,,1029.6,
2016-01-29,11.6,8.5,16.7,,,324.0,10.3,,1030.7,
2016-01-30,12.3,9.8,15.3,,,328.0,9.5,,1029.7,
2016-01-31,13.5,11.6,15.7,,,189.0,11.8,,1023.0,
2016-02-01,13.9,10.8,18.2,,,311.0,9.4,,1023.6,
2016-02-02,13.7,10.5,18.2,,,244.0,11.6,,1027.1,
2016-02-04,12.2,8.1,15.5,,,271.0,16.4,,1014.4,
2016-02-05,10.5,9.1,11.4,,,352.0,35.0,,1018.8,
2016-02-06,9.5,5.5,11.9,,,356.0,17.0,,1028.8,
2016-02-07,10.6,4.5,14.6,,,198.0,19.1,,1025.0,
2016-02-08,13.8,13.0,14.8,,,171.0,26.2,,1022.1,
2016-02-10,14.5,11.4,15.8,,,223.0,28.5,,1006.4,
2016-02-11,12.0,7.9,16.8,,,246.0,14.4,,1009.4,
2016-02-12,12.1,8.1,15.1,,,163.0,9.3,,1009.2,
2016-02-13,15.3,13.2,19.3,,,219.0,14.9,,1003.1,
2016-02-14,15.0,13.9,16.4,,,183.0,20.5,,1004.0,
2016-02-16,16.7,15.8,18.1,,,162.0,26.9,,1019.0,
2016-02-17,16.6,15.4,17.9,,,174.0,20.4,,1020.0,
2016-02-19,12.6,9.2,16.1,,,326.0,13.7,,1018.1,
2016-02-20,12.0,10.2,15.6,,,281.0,16.7,,1021.0,
2016-02-21,11.1,7.3,14.8,,,336.0,12.8,,1023.7,
2016-02-22,11.7,7.8,16.0,,,,5.4,,1022.3,
2016-02-23,14.0,11.8,16.5,,,173.0,16.5,,1015.1,
2016-02-24,14.2,11.2,16.7,,,283.0,11.6,,1011.9,
2016-02-25,13.4,9.5,16.4,,,205.0,13.4,,1014.2,
2016-02-26,14.3,10.6,18.0,,,,17.1,,1009.2,
2016-02-27,13.9,10.4,17.0,,,161.0,13.9,,1012.9,
2016-02-28,15.7,14.6,16.7,,,157.0,29.8,,1011.8,
2016-02-29,15.2,11.2,16.9,,,175.0,27.8,,1009.1,
2016-03-01,13.6,10.9,16.8,,,182.0,14.6,,1011.3,
2016-03-02,11.6,9.0,14.9,,,325.0,14.0,,1008.8,
2016-03-03,11.3,9.5,14.4,,,214.0,13.6,,1000.5,
2016-03-04,9.6,5.1,13.0,,,298.0,16.0,,1002.4,
2016-03-05,11.6,5.4,15.5,,,202.0,22.1,,1011.9,
2016-03-06,15.0,14.3,15.5,,,167.0,35.9,,1006.6,
2016-03-07,12.4,8.8,15.4,,,262.0,12.5,,1003.4,
2016-03-08,11.2,7.2,15.4,,,,4.9,,1010.4,
2016-03-09,11.5,8.0,15.5,,,253.0,6.3,,1006.2,
2016-03-10,11.0,6.8,14.8,,,259.0,10.2,,1005.9,
2016-03-11,12.3,10.2,14.5,,,143.0,11.2,,1012.6,
2016-03-13,13.2,10.8,16.0,,,94.0,9.6,,1007.4,
2016-03-14,13.0,9.7,15.2,,,358.0,15.9,,1011.5,
2016-03-15,10.9,8.1,13.6,,,,8.5,,1016.0,
2016-03-16,12.0,9.8,14.4,,,,13.2,,1019.1,
2016-03-17,12.5,11.4,13.7,,,134.0,20.4,,1020.5,
2016-03-18,11.9,9.5,14.7,,,141.0,12.9,,1015.0,
2016-03-19,11.6,8.7,15.4,,,332.0,14.3,,1015.3,
2016-03-20,12.6,7.9,17.6,,,232.0,10.6,,1018.4,
2016-03-21,14.7,12.8,16.5,,,164.0,27.6,,1015.9,
2016-03-22,15.7,14.4,17.3,,,157.0,34.4,,1005.2,
2016-03-24,11.8,10.5,13.8,,,304.0,15.1,,1001.0,
2016-03-25,10.5,6.4,14.1,,,336.0,16.3,,1013.5,
2016-03-26,10.4,5.7,15.2,,,333.0,8.0,,1017.0,
2016-03-27,11.0,8.1,15.7,,,329.0,14.8,,1016.6,
2016-03-28,12.7,8.3,16.4,,,188.0,13.6,,1017.5,
2016-03-29,15.4,13.5,18.3,,,169.0,13.2,,1017.9,
2016-03-30,15.4,13.6,18.0,,,181.0,13.8,,1020.6,
2016-03-31,15.4,13.5,17.6,,,175.0,21.5,,1021.8,
2016-04-01,15.4,14.0,17.7,,,177.0,17.0,,1020.0,
2016-04-02,14.7,11.8,17.3,,,135.0,5.6,,1017.1,
2016-04-03,14.4,10.9,16.8,,,15.0,5.7,,1014.7,
2016-04-04,16.4,12.4,20.8,,,302.0,7.6,,1015.7,
2016-04-05,15.6,12.5,19.0,,,180.0,11.4,,1012.1,
2016-04-06,17.3,13.7,22.2,,,144.0,6.3,,1011.0,
2016-04-07,18.3,14.6,23.8,,,,5.6,,1007.3,
2016-04-08,16.6,13.8,20.7,,,154.0,12.3,,1000.3,
2016-04-09,16.6,13.3,22.1,,,236.0,11.9,,1002.9,
2016-04-10,13.1,10.5,15.1,,,292.0,14.2,,1005.4,
2016-04-13,16.7,14.6,19.0,,,177.0,19.8,,1013.1,
2016-04-14,18.5,16.1,22.4,,,144.0,13.8,,1009.9,
2016-04-15,16.7,13.1,20.7,,,341.0,11.9,,1015.3,
2016-04-16,16.9,14.0,20.1,,,172.0,15.9,,1017.8,
2016-04-17,17.3,15.0,20.5,,,180.0,20.0,,1018.3,
2016-04-18,17.4,15.5,19.8,,,176.0,20.2,,1017.7,
2016-04-19,18.3,16.1,21.1,,,180.0,19.9,,1013.1,
2016-04-20,16.4,13.9,19.1,,,347.0,29.4,,1016.8,
2016-04-21,16.1,13.6,19.1,,,359.0,20.6,,1021.6,
2016-04-22,15.8,12.1,19.6,,,,8.7,,1018.3,
2016-04-23,17.1,15.5,19.2,,,167.0,10.7,,1009.5,
2016-04-26,12.2,7.8,16.4,,,319.0,19.4,,1011.0,
2016-04-29,16.3,14.3,19.3,,,156.0,16.4,,1014.2,
2016-04-30,16.2,13.6,19.1,,,352.0,22.8,,1015.5,
2016-05-01,15.4,12.4,17.6,,,195.0,13.0,,1012.5,
2016-05-02,14.0,11.5,15.7,,,242.0,11.7,,1006.8,
2016-05-03,13.9,10.9,17.2,,,138.0,12.9,,1006.4,
2016-05-06,16.2,13.1,20.0,,,351.0,15.1,,1015.3,
2016-05-07,16.2,12.6,20.3,,,1.0,10.3,,1014.7,
2016-05-09,17.7,13.5,21.4,,,232.0,8.3,,1017.9,
2016-05-10,18.1,15.1,20.8,,,,12.3,,1017.3,
2016-05-11,18.7,17.3,21.7,,,154.0,21.0,,1010.9,
2016-05-12,18.3,16.8,19.0,,,180.0,18.8,,1004.3,
2016-05-16,17.3,14.7,21.5,,,332.0,11.0,,1015.2,
2016-05-17,16.2,13.5,19.5,,,7.0,7.3,,1016.0,
2016-05-18,16.4,12.4,20.1,,,344.0,12.1,,1016.8,
2016-05-19,17.5,14.7,19.3,,,171.0,19.2,,1014.6,
2016-05-20,16.6,14.7,18.2,,,148.0,20.2,,1010.4,
2016-05-21,17.5,13.3,21.0,,,346.0,20.7,,1009.3,
2016-05-22,20.0,17.3,23.4,,,353.0,20.7,,1015.1,
2016-05-23,18.9,15.6,21.4,,,177.0,17.9,,1015.7,
2016-05-24,19.4,15.6,23.4,,,256.0,13.4,,1011.8,
2016-05-26,18.3,14.1,22.4,,,340.0,13.4,,1014.9,
2016-05-27,19.8,14.9,24.7,,,341.0,10.1,,1016.5,
2016-05-28,21.3,18.7,24.2,,,,12.3,,1014.9,
2016-06-01,20.2,18.1,22.7,,,197.0,9.0,,1015.0,
2016-06-02,19.8,16.2,23.4,,,262.0,10.1,,1013.0,
2016-06-03,20.0,15.9,22.7,,,358.0,8.9,,1011.8,
2016-06-04,20.2,16.1,24.2,,,,6.6,,1012.4,
2016-06-05,20.5,17.2,23.1,,,78.0,6.3,,1014.6,
2016-06-06,21.0,17.3,23.9,,,356.0,10.3,,1015.9,
2016-06-07,21.4,17.6,25.1,,,341.0,19.3,,1016.3,
2016-06-08,21.6,18.2,25.2,,,350.0,13.2,,1015.5,
2016-06-09,21.9,19.5,24.5,,,167.0,19.6,,1012.4,
2016-06-10,21.9,20.5,24.4,,,172.0,17.7,,1011.3,
2016-06-11,22.1,19.5,24.7,,,179.0,16.9,,1014.1,
2016-06-12,22.2,20.6,24.1,,,173.0,23.5,,1011.6,
2016-06-13,22.0,19.8,25.1,,,206.0,13.4,,1003.3,
2016-06-14,21.9,17.3,25.8,,,261.0,9.8,,1003.4,
2016-06-15,22.5,18.4,25.6,,,186.0,17.4,,1008.7,
2016-06-16,23.1,21.2,25.8,,,158.0,26.5,,1012.4,
2016-06-18,23.3,20.7,26.4,,,15.0,14.5,,1015.1,
2016-06-19,21.7,19.9,26.0,,,344.0,18.6,,1013.3,
2016-06-20,21.3,17.7,23.9,,,346.0,18.1,,1015.5,
