date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-02-17,10.0,6.0,15.0,,,15.0,20.1,,,
2016-05-03,16.0,13.0,20.0,,,8.0,13.8,,1012.4,
2016-05-04,15.0,10.0,20.0,,,19.0,14.1,,,
2016-08-12,19.1,14.0,24.0,,,12.0,17.1,,,
2017-08-04,31.1,20.0,41.0,,,,8.2,,,
2018-07-11,24.8,17.0,31.0,,,,14.4,,1012.5,
2018-07-12,25.1,17.0,31.0,,,,9.7,,,
2018-07-13,25.5,18.0,32.0,,,,7.7,,1017.2,
2018-07-14,26.6,18.0,34.0,,,,7.8,,1016.5,
2018-07-15,27.8,20.0,34.0,,,281.0,9.1,,1013.5,
2018-07-16,25.1,18.0,30.0,,,173.0,11.5,,,
2018-07-17,23.3,18.0,30.0,,,343.0,10.8,,,
2018-07-18,24.9,16.0,33.0,,,,9.1,,1014.6,
2018-07-19,25.9,17.0,33.0,,,,7.5,,,
2018-07-20,26.1,17.0,34.0,,,260.0,7.5,,1014.0,
2018-07-21,24.9,17.0,32.0,,,242.0,8.6,,1012.0,
2018-07-22,25.0,19.0,31.0,,,273.0,10.3,,1011.0,
2018-07-23,23.7,20.0,28.0,,,349.0,12.4,,1011.1,
2018-07-24,24.8,18.0,32.0,,,5.0,12.4,,1012.4,
2018-07-25,24.9,16.0,33.0,,,1.0,12.0,,1012.1,
2018-07-26,23.2,16.0,33.0,,,4.0,8.4,,1012.3,
2018-07-27,24.1,15.0,33.0,,,307.0,8.0,,1012.7,
2018-07-28,25.4,18.0,32.0,,,284.0,9.3,,1012.8,
2018-07-29,26.0,17.0,33.0,,,289.0,6.7,,1013.8,
2018-07-30,28.7,21.0,35.0,,,17.0,12.5,,1013.3,
2018-07-31,28.6,21.0,36.0,,,10.0,14.7,,1014.2,
2018-08-01,28.6,20.0,36.0,,,11.0,12.3,,1014.9,
2018-08-02,28.1,20.0,35.0,,,24.0,11.7,,1015.5,
2018-08-03,27.3,22.0,32.0,,,16.0,14.6,,1014.9,
2018-08-04,26.3,21.0,34.0,,,351.0,12.0,,1014.4,
2018-08-05,27.0,19.0,35.0,,,53.0,7.5,,1014.7,
2018-08-06,26.7,18.0,35.0,,,116.0,8.9,,1015.5,
2018-08-07,26.3,22.0,34.0,,,145.0,8.7,,1015.4,
2018-08-08,23.6,19.0,34.0,,,312.0,8.0,,1015.9,
2018-08-09,24.7,18.0,33.0,,,303.0,7.9,,1016.9,
2018-08-10,26.5,20.0,33.0,,,308.0,8.4,,1019.4,
2018-08-11,25.7,18.0,34.0,,,304.0,7.8,,1018.8,
2018-08-12,25.8,17.0,33.0,,,272.0,8.8,,1016.9,
2018-08-13,24.1,19.0,32.0,,,306.0,8.9,,1014.5,
2018-08-14,21.5,19.0,26.0,,,203.0,6.3,,1013.3,
2018-08-15,23.3,18.0,28.0,,,3.0,15.9,,1013.5,
2018-08-16,24.7,19.0,31.0,,,10.0,16.0,,1014.3,
2018-08-17,24.3,16.0,31.0,,,328.0,7.7,,1014.8,
2018-08-18,23.8,18.0,33.0,,,348.0,9.0,,1016.2,
2018-08-19,23.5,17.0,33.0,,,33.0,9.6,,1016.3,
2018-08-20,24.8,17.0,33.0,,,35.0,11.6,,1014.4,
2018-08-21,25.7,18.0,34.0,,,22.0,12.1,,1014.8,
2018-08-22,21.6,17.0,32.0,,,39.0,8.4,,1015.7,
2018-08-23,21.8,16.0,31.0,,,81.0,7.0,,1014.1,
2018-08-24,23.7,16.0,32.0,,,266.0,7.6,,1010.8,
2018-08-25,23.6,18.0,30.0,,,159.0,9.1,,1008.7,
2018-08-26,20.3,17.0,23.0,,,1.0,14.3,,1008.8,
2018-08-27,18.5,13.0,24.0,,,7.0,13.0,,1014.6,
2018-08-28,21.0,13.0,29.0,,,7.0,15.8,,1016.6,
2018-08-29,22.6,13.0,31.0,,,321.0,8.7,,1016.0,
2018-08-30,23.2,15.0,32.0,,,228.0,9.6,,1015.9,
2018-08-31,23.0,17.0,29.0,,,174.0,10.9,,1015.9,
2018-09-01,23.2,19.0,28.0,,,184.0,14.6,,1014.5,
2018-09-02,19.3,15.0,24.0,,,325.0,8.7,,1015.1,
2018-09-03,19.3,14.0,26.0,,,288.0,8.5,,1014.4,
2018-09-04,19.8,14.0,27.0,,,196.0,6.9,,1014.6,
2018-09-05,21.2,14.0,29.0,,,273.0,7.0,,1015.5,
2018-09-06,22.3,15.0,30.0,,,220.0,7.6,,1012.9,
2018-09-07,21.9,18.0,28.0,,,285.0,7.5,,1012.7,
2018-09-08,21.9,16.0,28.0,,,358.0,7.7,,1017.7,
2018-09-09,22.7,15.0,30.0,,,336.0,8.7,,1020.3,
2018-09-10,22.7,15.0,31.0,,,354.0,9.8,,1021.2,
2018-09-11,22.7,14.0,33.0,,,3.0,8.1,,1023.8,
2018-09-12,23.9,15.0,33.0,,,332.0,8.1,,1022.0,
2018-09-13,21.6,18.0,25.0,,,220.0,6.3,,1016.5,
2018-09-14,23.4,16.0,31.0,,,312.0,7.3,,1015.9,
2018-09-15,22.9,16.0,30.0,,,320.0,6.3,,1019.2,
2018-09-16,23.9,18.0,32.0,,,215.0,7.9,,1021.6,
2018-09-17,22.4,18.0,30.0,,,146.0,7.2,,1021.0,
2018-09-18,21.9,17.0,29.0,,,142.0,7.3,,1019.8,
2018-09-19,21.5,17.0,29.0,,,15.0,8.7,,1019.2,
2018-09-20,22.5,19.0,27.0,,,41.0,12.6,,1017.8,
2018-09-21,22.6,16.0,30.0,,,151.0,7.8,,1015.9,
2018-09-22,23.1,16.0,30.0,,,174.0,6.8,,1017.4,
2018-09-23,22.4,16.0,29.0,,,228.0,10.3,,1019.0,
2018-09-24,21.4,17.0,27.0,,,215.0,14.7,,1017.1,
2018-09-25,17.3,14.0,21.0,,,26.0,23.2,,1026.7,
2018-09-26,15.1,11.0,19.0,,,25.0,26.3,,1032.4,
2018-09-27,15.7,5.0,25.0,,,11.0,17.2,,1027.4,
2018-09-28,18.6,8.0,28.0,,,352.0,13.4,,1016.5,
2018-09-29,19.2,11.0,27.0,,,14.0,18.4,,1015.7,
2018-09-30,18.3,13.0,25.0,,,3.0,15.1,,1016.8,
2018-10-01,14.6,11.0,20.0,,,12.0,9.0,,1009.5,
2018-10-02,15.3,12.0,19.0,,,2.0,17.3,,1013.3,
2018-10-03,16.3,11.0,23.0,,,2.0,17.4,,1018.3,
2018-10-04,19.4,15.0,25.0,,,17.0,22.6,,1021.0,
2018-10-05,18.5,15.0,22.0,,,19.0,22.1,,1019.8,
2018-10-06,15.8,13.0,17.0,,,66.0,6.8,,1016.2,
2018-10-07,16.9,15.0,21.0,,,81.0,5.2,,1014.4,
2018-10-08,16.9,12.0,24.0,,,350.0,9.6,,1018.4,
2018-10-09,17.8,11.0,24.0,,,6.0,11.2,,1020.0,
2018-10-10,18.3,12.0,25.0,,,326.0,8.0,,1020.5,
2018-10-11,17.6,14.0,22.0,,,352.0,7.0,,1020.3,
2018-10-12,19.3,16.0,25.0,,,15.0,16.3,,1023.0,
2018-10-13,17.2,11.0,25.0,,,351.0,10.4,,1022.6,
2018-10-14,16.5,9.0,24.0,,,0.0,8.1,,1018.6,
2018-10-15,16.4,9.0,24.0,,,14.0,9.4,,1016.8,
2018-10-16,18.5,14.0,24.0,,,359.0,9.8,,1017.7,
2018-10-17,19.5,15.0,25.0,,,10.0,11.2,,1016.4,
2018-10-18,19.4,16.0,24.0,,,10.0,16.9,,1014.2,
2018-10-19,18.5,13.0,25.0,,,12.0,11.7,,1016.5,
2018-10-20,17.5,10.0,25.0,,,7.0,14.4,,1020.8,
2018-10-21,14.3,9.0,21.0,,,356.0,14.1,,1018.7,
2018-10-22,12.7,10.0,15.0,,,10.0,20.4,,1017.0,
2018-10-23,14.6,11.0,18.0,,,12.0,18.1,,1019.7,
2018-10-24,11.6,5.0,20.0,,,352.0,6.8,,1014.7,
2018-10-25,15.1,7.0,24.0,,,206.0,8.3,,1016.7,
2018-10-26,17.1,14.0,21.0,,,213.0,7.8,,1015.4,
2018-10-27,19.5,15.0,23.0,,,177.0,17.5,,1007.9,
2018-10-28,17.6,16.0,20.0,,,159.0,16.0,,1003.2,
2018-10-29,18.7,12.0,24.0,,,150.0,20.5,,999.6,
2018-10-30,12.7,10.0,16.0,,,147.0,15.0,,1011.5,
2018-10-31,12.0,7.0,18.0,,,348.0,7.4,,1020.3,
2018-11-01,14.4,12.0,18.0,,,46.0,8.2,,1017.8,
2018-11-02,15.5,14.0,18.0,,,359.0,8.1,,1017.5,
2018-11-03,16.2,12.0,20.0,,,12.0,15.3,,1018.4,
2018-11-04,16.3,14.0,18.0,,,347.0,11.3,,1014.1,
2018-11-05,13.8,11.0,16.0,,,81.0,4.0,,1014.4,
2018-11-06,14.5,11.0,20.0,,,335.0,6.8,,1016.0,
2018-11-07,12.9,10.0,17.0,,,111.0,5.7,,1017.7,
2018-11-08,11.3,7.0,18.0,,,341.0,5.9,,1021.7,
2018-11-09,10.0,6.0,17.0,,,346.0,6.6,,1019.5,
2018-11-10,10.1,6.0,16.0,,,357.0,6.1,,1017.0,
2018-11-11,10.0,5.0,18.0,,,341.0,4.9,,1021.5,
2018-11-12,9.0,6.0,14.0,,,325.0,3.7,,1026.5,
2018-11-13,8.5,6.0,13.0,,,80.0,3.6,,1028.8,
2018-11-14,8.2,7.0,10.0,,,36.0,4.2,,1026.8,
2018-11-15,9.9,4.0,18.0,,,36.0,9.2,,1023.0,
2018-11-16,11.6,7.0,14.0,,,27.0,16.8,,1022.4,
2018-11-17,9.2,5.0,13.0,,,30.0,18.5,,1020.0,
2018-11-18,8.3,4.0,12.0,,,15.0,20.3,,1015.2,
2018-11-19,5.5,1.0,9.0,,,26.0,9.7,,1006.0,
2018-11-20,8.3,7.0,9.0,,,349.0,14.7,,1002.5,
2018-11-21,9.8,8.0,13.0,,,325.0,4.7,,1013.1,
2018-11-22,11.4,9.0,15.0,,,351.0,4.0,,1018.8,
2018-11-23,9.3,7.2,13.0,,,32.0,5.0,,1021.0,
2018-11-24,10.7,7.0,14.0,,,60.0,6.0,,1015.5,
2018-11-25,12.6,11.0,15.0,,,3.0,9.3,,1005.5,
2018-11-26,9.0,6.0,12.0,,,221.0,6.1,,1001.5,
2018-11-27,9.0,7.0,11.0,,,358.0,13.0,,1004.7,
2018-11-28,7.5,5.0,11.0,,,19.0,13.9,,1016.8,
2018-11-29,6.9,3.0,12.0,,,6.0,15.4,,1022.5,
2018-11-30,5.0,1.0,9.0,,,65.0,5.3,,1018.8,
2018-12-01,8.0,5.0,13.0,,,343.0,13.0,,1016.8,
2018-12-02,4.0,0.0,7.0,,,134.0,4.4,,1019.0,
2018-12-03,9.9,7.0,12.0,,,23.0,3.5,,1015.1,
2018-12-04,12.1,9.0,17.0,,,311.0,6.3,,1014.9,
2018-12-05,7.2,2.0,15.0,,,37.0,5.8,,1023.6,
2018-12-06,8.8,6.0,13.0,,,358.0,7.8,,1021.5,
2018-12-07,7.1,3.0,10.0,,,234.0,5.0,,1021.3,
2018-12-08,10.5,3.0,14.0,,,312.0,10.7,,1013.1,
2018-12-09,6.3,1.0,13.0,,,357.0,5.3,,1012.2,
2018-12-10,4.4,1.0,10.0,,,331.0,5.5,,1014.1,
2018-12-11,2.5,-2.0,10.0,,,0.0,7.4,,1017.7,
2018-12-12,1.3,-4.0,7.0,,,28.0,5.9,,1018.6,
2018-12-13,3.3,2.0,5.0,,,3.0,9.2,,1012.7,
2018-12-14,5.0,4.0,6.0,,,2.0,17.5,,1011.0,
2018-12-15,2.9,-1.0,5.0,,,1.0,13.4,,1016.5,
2018-12-16,1.6,-3.0,5.0,,,351.0,8.4,,1018.5,
2018-12-17,4.9,4.0,6.0,,,356.0,17.5,,1015.7,
2018-12-18,5.2,1.0,9.0,,,356.0,16.5,,1025.4,
2018-12-19,1.7,-2.0,6.0,,,90.0,4.1,,1023.8,
