date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-04-26,16.9,12.0,24.0,,,,5.3,,,
2016-06-15,24.3,17.0,32.0,,,227.0,16.4,,,
2017-04-26,16.5,8.0,23.0,,,99.0,11.9,,,
2017-05-18,19.6,12.0,25.0,,,61.0,13.3,,,
2018-01-30,6.0,-1.0,13.0,,,323.0,7.5,,,
2018-03-14,11.0,6.8,17.0,,,297.0,12.2,,1010.8,
2018-04-23,16.2,10.0,25.0,,,305.0,8.8,,1016.8,
2018-05-08,18.3,15.0,24.0,,,284.0,15.9,,,
2018-05-30,23.5,19.0,30.0,,,54.0,9.4,,1014.2,
2018-06-06,23.0,16.6,30.0,,,281.0,13.3,,1012.3,
2018-06-12,26.2,19.0,32.4,,,102.0,12.0,,,
2018-06-13,24.4,18.0,32.0,,,248.0,14.0,,1005.2,
2018-06-21,24.4,17.0,31.0,,,102.0,10.5,,1015.8,
2018-07-04,26.1,20.0,33.0,,,214.0,12.3,,1014.1,
2018-07-12,26.3,20.0,34.0,,,288.0,14.3,,1013.3,
2018-07-19,27.1,18.0,36.0,,,304.0,12.5,,1012.1,
2018-07-20,26.8,19.0,33.2,,,66.0,12.2,,1012.3,
2018-07-21,27.9,22.0,34.6,,,128.0,9.5,,1011.2,
2018-07-22,28.2,22.3,34.6,,,272.0,11.8,,1009.1,
2018-07-23,23.6,19.0,29.0,,,297.0,16.3,,1007.9,
2018-07-24,25.6,20.0,32.0,,,298.0,23.4,,1008.9,
2018-07-25,26.4,21.0,32.0,,,300.0,20.6,,1009.5,
2018-07-26,27.7,23.0,33.0,,,298.0,19.4,,1010.0,
2018-07-27,26.4,18.0,33.0,,,284.0,14.7,,1011.0,
2018-07-28,26.8,20.9,33.4,,,291.0,8.6,,1011.1,
2018-07-29,28.2,22.3,34.6,,,299.0,11.3,,1011.4,
2018-07-30,28.9,24.0,35.0,,,291.0,19.2,,1011.2,
2018-07-31,29.2,23.0,35.0,,,296.0,22.5,,1011.9,
2018-08-01,29.0,24.0,34.8,,,293.0,18.8,,1012.6,
2018-08-02,29.0,23.0,35.8,,,282.0,18.0,,1013.2,
2018-08-03,27.3,24.0,32.0,,,287.0,13.2,,1012.8,
2018-08-04,27.0,23.4,32.1,,,312.0,10.3,,1012.8,
2018-08-05,27.3,22.3,34.0,,,355.0,9.4,,1013.6,
2018-08-06,26.8,21.0,33.0,,,16.0,9.7,,1014.3,
2018-08-07,27.4,22.0,34.0,,,91.0,10.3,,1013.8,
2018-08-08,27.7,22.0,34.6,,,48.0,10.4,,1013.5,
2018-08-09,27.3,21.0,35.0,,,42.0,11.5,,1014.5,
2018-08-10,28.2,21.0,36.0,,,290.0,10.0,,1016.8,
2018-08-11,29.0,23.9,36.2,,,279.0,9.5,,1016.7,
2018-08-12,28.4,23.6,35.6,,,343.0,9.0,,1015.5,
2018-08-13,28.8,22.0,37.0,,,256.0,8.3,,1012.5,
2018-08-14,26.4,21.0,34.8,,,268.0,12.0,,1010.9,
2018-08-15,23.9,21.8,27.5,,,299.0,16.1,,1011.9,
2018-08-16,24.1,19.0,31.0,,,297.0,14.6,,1012.0,
2018-08-17,25.1,19.0,31.4,,,294.0,10.6,,1013.1,
2018-08-18,25.4,18.0,31.9,,,278.0,10.2,,1014.5,
2018-08-19,26.2,21.8,31.8,,,293.0,12.5,,1014.6,
2018-08-20,25.7,22.0,32.0,,,288.0,9.0,,1012.6,
2018-08-21,25.6,19.0,33.0,,,315.0,8.2,,1013.0,
2018-08-22,25.9,20.0,33.0,,,300.0,6.2,,1014.2,
2018-08-23,25.5,18.0,33.0,,,318.0,5.6,,1012.5,
2018-08-24,24.7,17.0,33.0,,,71.0,5.2,,1009.9,
2018-08-25,25.7,20.3,32.6,,,119.0,7.3,,1008.1,
2018-08-26,24.0,19.6,30.2,,,240.0,14.4,,1006.9,
2018-08-27,21.5,17.0,27.0,,,312.0,16.5,,1010.7,
2018-08-28,23.8,18.0,30.0,,,306.0,13.0,,1014.4,
2018-08-29,25.5,19.0,32.0,,,278.0,8.6,,1014.4,
2018-08-30,24.6,17.0,33.4,,,96.0,6.6,,1014.5,
2018-08-31,25.8,19.0,33.0,,,118.0,9.2,,1014.4,
2018-09-01,25.4,19.9,31.0,,,232.0,12.0,,1014.2,
2018-09-02,24.3,20.2,30.4,,,230.0,9.9,,1014.6,
2018-09-03,22.7,16.0,29.0,,,321.0,11.4,,1013.4,
2018-09-04,23.0,17.0,30.0,,,306.0,10.6,,1012.9,
