2021-01-02,9.7,8.0,11.4,17.6,Unnamed: 5,129,22.3,Unnamed: 8,1012.0,Unnamed: 10
2021-01-03,8.3,7.0,10.0,9.3,,202,10.6,,1013.3,
2021-01-04,7.2,5.8,9.0,10.4,,271,7.4,,1012.3,
2021-01-05,8.1,6.0,10.4,9.5,,174,15.6,,1014.3,
2021-01-06,9.8,7.7,11.4,7.0,,235,17.7,,1015.5,
2021-01-07,11.6,9.3,14.0,1.6,,123,11.1,,1012.6,
2021-01-08,12.6,10.6,15.0,3.6,,190,9.7,,1008.5,
2021-01-09,11.4,8.1,16.4,13.7,,94,20.2,,1010.4,
2021-01-10,16.0,12.4,21.4,7.3,,121,17.2,,1008.0,
2021-01-11,10.6,7.8,12.2,8.5,,270,7.1,,1011.9,
2021-01-12,7.9,6.8,9.6,3.5,,7,5.8,,1012.9,
2021-01-13,8.0,6.7,10.0,1.4,,321,17.1,,1014.2,
2021-01-14,8.8,7.1,10.0,6.1,,293,10.3,,1013.0,
2021-01-15,5.2,3.4,8.5,16.7,,61,28.0,,1010.9,
2021-01-16,4.0,0.7,7.0,0.1,,59,16.7,,1014.2,
2021-01-17,2.9,0.1,5.0,15.1,,97,13.4,,1016.6,
2021-01-18,3.4,1.0,6.0,0.6,,53,18.2,,1018.9,
2021-01-19,4.7,1.7,8.0,0.2,,301,7.8,,1027.8,
2021-01-20,6.9,5.0,9.8,2.1,,176,11.0,,1026.6,
2021-01-21,9.8,7.4,12.0,0.0,,154,16.0,,1021.7,
2021-01-22,10.7,9.0,12.0,1.3,,164,18.5,,1017.0,
2021-01-23,10.2,8.9,11.2,39.5,,226,26.1,,1008.9,
2021-01-24,9.8,8.3,11.0,47.9,,226,34.6,,1005.3,
2021-01-25,9.5,7.8,12.0,20.7,,261,31.6,,1008.5,
2021-01-26,7.7,3.5,9.3,10.4,,321,18.7,,1009.0,
2021-01-27,5.1,2.8,7.4,0.0,,327,11.6,,1016.9,
2021-01-28,7.6,5.3,10.0,0.5,,224,8.6,,1016.7,
2021-01-29,10.3,8.3,11.5,9.8,,211,15.3,,1012.1,
2021-01-30,10.9,9.6,12.2,2.7,,246,17.3,,1007.6,
2021-01-31,9.5,7.7,11.7,38.9,,199,16.4,,1000.6,
2021-02-01,9.0,7.7,10.8,27.9,,232,10.9,,1002.5,
2021-02-02,10.2,8.4,14.0,7.9,,155,8.5,,1010.2,
2021-02-03,10.4,8.3,13.2,0.0,,225,6.4,,1019.0,
2021-02-04,11.6,8.7,15.0,0.0,,318,3.7,,1019.5,
2021-02-05,16.1,11.3,20.0,0.0,,141,5.9,,1017.4,
2021-02-06,17.9,14.7,21.4,0.0,,149,7.9,,1014.0,
2021-02-07,16.1,9.9,20.2,2.4,,120,13.5,,1006.1,
2021-02-08,9.9,8.6,11.0,15.9,,253,21.4,,1004.0,
2021-02-09,9.9,9.0,10.6,46.8,,226,27.6,,1010.3,
2021-02-10,11.1,9.8,13.8,15.5,,211,20.4,,1011.0,
2021-02-11,9.6,7.9,11.3,18.2,,288,18.3,,1011.4,
2021-02-12,8.3,6.4,9.9,1.3,,84,11.1,,1019.7,
2021-02-13,5.6,2.8,8.1,18.0,,76,25.3,,1015.0,
2021-02-14,1.5,-0.7,4.2,0.0,,45,14.2,,1023.0,
2021-02-15,1.6,-0.9,6.0,0.3,,350,11.8,,1031.1,
2021-02-16,3.8,1.5,6.0,0.0,,308,8.9,,1030.1,
2021-02-17,6.2,5.0,7.0,0.6,,304,8.7,,1024.8,
2021-02-18,7.9,6.2,11.0,0.0,,337,3.2,,1024.0,
2021-02-19,8.7,6.8,11.0,0.0,,128,3.6,,1026.6,
2021-02-20,8.9,7.1,11.3,0.0,,283,4.4,,1026.3,
2021-02-21,9.8,7.5,13.1,0.0,,68,11.5,,1026.4,
2021-02-22,9.8,7.6,13.0,0.0,,98,11.1,,1029.6,
2021-02-23,9.4,7.4,11.0,0.0,,358,8.5,,1033.4,
2021-02-24,9.3,7.4,12.0,0.0,,6,3.5,,1033.0,
2021-02-25,10.4,6.8,13.0,0.0,,25,4.7,,1030.9,
2021-02-26,10.1,8.0,11.7,0.0,,356,4.3,,1027.9,
2021-02-27,8.8,7.6,10.0,0.0,,301,4.4,,1023.5,
2021-02-28,9.8,8.1,13.0,0.0,,33,18.6,,1024.6,
2021-03-01,9.7,7.2,13.2,0.0,,68,12.2,,1027.0,
2021-03-02,9.5,7.1,13.0,0.0,,55,18.3,,1030.0,
2021-03-03,9.3,7.1,12.0,0.0,,11,8.2,,1031.0,
2021-03-04,9.3,7.1,12.0,0.0,,264,4.9,,1025.7,
2021-03-05,8.4,6.9,11.0,0.0,,310,6.9,,1019.9,
2021-03-06,9.8,7.3,12.0,0.0,,340,8.8,,1022.2,
2021-03-07,9.9,7.4,14.0,0.0,,94,13.6,,1022.8,
2021-03-08,10.9,7.8,14.2,0.7,,97,6.6,,1015.4,
2021-03-09,10.3,7.9,13.0,0.9,,152,8.9,,1012.7,
2021-03-10,9.0,6.6,10.2,23.8,,242,11.6,,1012.7,
2021-03-11,7.1,4.8,9.0,0.0,,331,13.2,,1022.0,
2021-03-12,9.5,7.4,12.4,1.7,,253,10.5,,1021.4,
2021-03-13,9.8,9.0,11.0,3.0,,215,8.4,,1018.2,
2021-03-14,9.7,7.3,12.0,4.5,,287,21.5,,1014.2,
2021-03-15,8.0,5.4,10.0,7.1,,304,24.9,,1009.5,
2021-03-16,8.4,5.4,12.0,1.2,,270,9.2,,1010.9,
2021-03-17,7.0,4.5,10.0,0.4,,323,10.9,,1015.1,
2021-03-18,5.2,3.0,6.9,0.8,,73,20.5,,1013.8,
2021-03-19,6.9,3.8,11.2,1.9,,62,14.0,,1012.4,
2021-03-20,6.6,4.8,9.2,15.9,,62,25.4,,1010.0,
2021-03-21,5.0,3.8,5.9,18.9,,61,32.0,,1003.4,
2021-03-22,6.7,4.5,10.4,0.6,,38,8.4,,1004.2,
2021-03-23,5.6,2.5,10.4,0.7,,13,10.9,,1012.3,
2021-03-24,6.4,3.1,9.0,0.0,,330,14.8,,1020.1,
2021-03-25,8.5,5.5,11.2,0.0,,321,9.2,,1021.9,
2021-03-26,9.7,6.3,13.0,0.0,,299,6.5,,1026.1,
2021-03-27,10.2,8.3,12.8,0.0,,313,4.1,,1028.1,
2021-03-28,12.3,9.4,16.0,0.0,,12,4.7,,1029.6,
2021-03-29,12.9,10.5,16.0,0.0,,0,3.1,,1031.0,
2021-03-30,11.5,9.0,15.0,0.1,,62,4.8,,1028.1,
2021-03-31,11.7,10.0,14.0,0.0,,80,6.3,,1024.0,
2021-04-01,12.1,10.2,15.0,0.0,,182,8.7,,1021.1,
2021-04-02,11.8,10.1,15.0,0.0,,193,5.7,,1017.7,
2021-04-03,13.1,10.5,17.4,0.7,,50,5.5,,1011.5,
2021-04-04,11.4,8.8,13.4,0.0,,44,24.2,,1010.0,
2021-04-05,10.3,7.3,14.0,0.0,,20,15.4,,1012.9,
2021-04-06,10.2,8.3,12.0,6.9,,265,18.0,,1008.0,
2021-04-07,9.7,6.0,11.2,6.4,,278,21.7,,1009.9,
2021-04-08,6.8,3.1,10.0,2.2,,38,11.6,,1023.5,
2021-04-09,8.4,5.4,12.0,0.0,,5,8.5,,1028.4,
2021-04-10,10.2,6.9,14.0,0.0,,168,6.2,,1025.3,
2021-04-11,12.1,8.5,17.0,0.0,,12,5.4,,1021.5,
2021-04-12,12.5,10.3,15.0,2.4,,182,5.1,,1020.2,
2021-04-13,11.3,8.9,13.4,13.0,,249,18.4,,1018.2,
2021-04-14,10.4,7.7,14.2,0.7,,234,9.4,,1019.1,
2021-04-15,9.8,6.7,13.4,0.0,,89,12.1,,1018.9,
2021-04-16,7.9,6.0,9.0,3.7,,66,31.2,,1014.2,
2021-04-17,10.3,7.0,14.2,0.1,,30,19.8,,1009.9,
2021-04-18,10.3,7.6,14.0,9.1,,186,8.2,,1014.5,
2021-04-19,8.6,6.6,11.8,4.7,,217,9.8,,1014.2,
2021-04-20,8.6,6.0,12.0,2.8,,220,6.2,,1017.4,
2021-04-21,11.0,7.5,15.0,0.0,,230,8.0,,1019.3,
2021-04-22,12.1,10.6,14.2,9.2,,120,16.4,,1017.7,
