date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-02-12,10.9,10.2,11.5,,,259.0,30.6,,,
2016-02-13,11.8,10.5,14.3,,,254.0,32.5,,,
2016-02-14,12.2,11.1,14.5,,,239.0,21.6,,,
2016-02-16,13.6,10.9,15.7,,,100.0,13.1,,,
2016-02-17,11.7,10.1,14.1,,,33.0,29.3,,,
2016-02-19,8.8,5.7,13.4,,,300.0,17.9,,,
2016-02-20,8.8,6.1,13.3,,,316.0,26.4,,,
2016-02-21,10.1,5.3,15.6,,,288.0,13.7,,,
2016-02-22,14.5,10.7,18.0,,,316.0,10.3,,,
2016-02-23,15.1,12.8,19.0,,,276.0,22.1,,,
2016-02-24,11.8,8.6,15.7,,,317.0,14.4,,,
2016-02-25,10.4,7.2,15.6,,,245.0,18.7,,,
2016-02-26,9.8,7.8,13.7,,,276.0,24.5,,,
2016-02-27,9.4,7.5,12.0,,,161.0,15.0,,,
2016-02-28,11.5,9.3,13.7,,,144.0,33.1,,,
2016-02-29,8.8,6.7,12.4,,,252.0,26.7,,,
2016-03-01,8.1,6.2,11.2,,,261.0,33.5,,,
2016-03-02,8.9,6.3,12.2,,,292.0,20.9,,,
2016-03-03,7.7,6.2,10.4,,,274.0,36.0,,,
2016-03-04,7.6,5.2,11.3,,,286.0,30.8,,,
2016-03-05,8.5,4.6,12.1,,,218.0,19.6,,,
2016-03-06,11.5,8.1,16.9,,,238.0,11.0,,,
2016-03-07,8.2,6.3,11.9,,,294.0,28.2,,,
2016-03-08,7.8,5.2,12.5,,,282.0,10.1,,,
2016-03-09,6.0,4.0,8.6,,,268.0,26.1,,,
2016-03-10,7.2,3.6,11.0,,,241.0,26.2,,,
2016-03-11,8.3,5.2,11.5,,,169.0,16.1,,,
2016-03-13,7.0,4.9,10.3,,,4.0,15.7,,,
2016-03-14,9.3,6.4,13.3,,,319.0,13.4,,,
2016-03-15,8.8,6.6,12.8,,,284.0,18.4,,,
2016-03-16,8.9,6.6,12.5,,,23.0,20.4,,,
2016-03-19,9.6,6.4,13.4,,,324.0,12.3,,,
2016-03-20,11.5,7.4,17.4,,,236.0,14.7,,,
2016-03-24,8.8,6.9,11.9,,,268.0,37.8,,,
2016-03-25,7.8,5.6,11.0,,,8.0,13.3,,,
2016-03-26,8.4,4.7,13.0,,,276.0,18.1,,,
2016-05-05,13.8,10.3,18.5,,,194.0,12.4,,,
2016-05-06,13.4,10.5,17.9,,,172.0,10.8,,,
2016-05-07,11.5,9.6,14.7,,,84.0,19.6,,,
2016-05-08,12.5,10.3,15.8,,,53.0,34.8,,,
2016-05-09,14.5,11.1,19.9,,,66.0,18.6,,,
2016-05-10,16.7,12.5,21.8,,,132.0,12.8,,,
2016-05-11,18.2,12.8,25.7,,,158.0,12.9,,,
2016-05-13,17.2,13.2,21.0,,,291.0,27.7,,,
2016-05-14,15.7,12.2,19.9,,,287.0,29.0,,,
2016-05-16,14.7,11.5,18.8,,,280.0,33.8,,,
2016-05-17,15.5,10.7,21.6,,,301.0,22.1,,,
2016-05-18,15.6,11.7,20.1,,,,10.1,,,
2016-05-20,16.1,12.6,18.7,,,38.0,13.7,,,
2016-05-21,15.2,11.1,19.3,,,332.0,20.6,,,
2016-05-22,19.2,14.1,24.2,,,302.0,16.6,,,
2016-05-23,19.7,15.2,25.0,,,267.0,21.6,,,
2016-05-24,18.7,13.4,24.5,,,280.0,16.9,,,
2016-05-25,16.4,12.2,21.8,,,,9.8,,,
2016-05-26,20.9,14.2,25.5,,,231.0,10.2,,,
