date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-04-01,14.9,12.0,17.0,,,338.0,19.8,,,
2015-04-02,13.4,8.0,17.0,,,301.0,8.4,,,
2015-04-03,13.8,12.0,16.0,,,144.0,9.6,,,
2015-04-04,13.3,10.0,17.0,,,139.0,17.7,,,
2015-04-05,11.1,10.0,13.0,,,19.0,16.8,,,
2015-04-06,10.8,8.0,14.0,,,7.0,25.5,,,
2015-04-07,9.6,6.0,13.0,,,359.0,24.5,,,
2015-04-08,11.5,6.0,17.0,,,344.0,22.9,,,
2015-04-09,14.5,11.0,19.0,,,358.0,16.2,,,
2015-04-10,14.0,12.0,17.0,,,144.0,9.4,,,
2015-04-11,13.5,11.0,17.0,,,126.0,9.2,,,
2015-04-12,13.7,10.0,17.0,,,344.0,11.1,,,
2015-04-15,15.0,13.0,18.0,,,136.0,9.7,,,
2015-04-16,13.7,10.0,17.0,,,110.0,9.3,,,
2015-04-17,16.0,14.0,19.0,,,124.0,11.9,,,
2015-04-18,16.0,14.0,18.0,,,102.0,8.1,,,
2015-04-19,15.5,12.0,18.0,,,275.0,6.9,,,
2015-04-20,15.2,11.0,18.0,,,323.0,11.3,,,
2015-04-21,15.8,10.0,20.0,,,317.0,11.7,,,
2015-04-23,16.8,15.0,19.0,,,131.0,12.9,,,
2015-04-24,17.3,15.0,20.0,,,140.0,11.4,,,
2015-04-25,16.7,15.0,19.0,,,129.0,8.2,,,
2015-04-26,16.8,14.0,19.0,,,120.0,10.5,,,
2015-04-27,15.8,13.0,18.0,,,134.0,18.9,,,
2015-04-28,16.2,13.0,19.0,,,267.0,26.0,,,
2015-04-29,16.2,13.0,19.0,,,249.0,10.0,,,
2015-04-30,16.4,14.0,18.0,,,248.0,9.9,,,
2015-05-01,16.7,14.0,19.0,,,151.0,15.8,,,
2015-05-02,18.0,16.0,20.0,,,143.0,18.1,,,
2015-05-03,17.9,16.0,20.0,,,119.0,12.8,,,
2015-05-04,19.4,17.0,22.0,,,118.0,11.4,,,
2015-05-05,21.1,19.0,24.0,,,122.0,15.1,,,
2015-05-06,20.9,19.0,24.0,,,133.0,11.8,,,
