date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-06,0.0,-1.2,1.4,,,346.0,18.5,,,
2015-01-07,2.7,0.0,5.0,,,305.0,9.8,,,
2015-01-08,4.1,3.0,6.0,,,,10.4,,,
2015-01-09,3.8,3.0,5.0,,,289.0,27.6,,,
2015-01-10,5.4,3.0,8.0,,,276.0,40.7,,,
2015-01-11,6.3,3.0,8.0,,,277.0,42.1,,,
2015-01-12,2.7,0.0,4.2,,,9.0,14.4,,,
2015-01-13,4.7,2.0,7.4,,,278.0,32.5,,,
2015-01-14,4.8,3.8,6.0,,,284.0,35.5,,,
2015-01-15,5.0,3.0,7.0,,,274.0,25.5,,,
2015-01-17,7.5,6.2,9.0,,,221.0,18.9,,,
2015-01-18,5.3,3.0,7.0,,,159.0,12.7,,,
2015-01-19,4.2,3.0,7.0,,,97.0,11.9,,,
2015-01-21,4.5,3.0,7.0,,,176.0,12.8,,,
2015-01-22,4.1,2.0,6.0,,,132.0,17.8,,,
2015-01-23,2.0,0.6,4.0,,,109.0,21.0,,,
2015-01-25,0.3,-0.2,1.0,,,357.0,11.7,,,
2015-01-26,-0.4,-1.0,0.4,,,27.0,18.3,,,
2015-01-27,-0.6,-2.0,2.0,,,23.0,10.5,,,
2015-01-28,-1.9,-3.0,-1.0,,,350.0,16.7,,,
2015-01-29,0.5,-1.0,3.0,,,286.0,20.3,,,
2015-01-30,2.0,-2.0,4.0,,,277.0,35.3,,,
2015-02-01,0.6,-1.0,2.0,,,266.0,27.0,,,
2015-02-02,-0.7,-1.4,0.2,,,282.0,19.0,,,
2015-02-03,0.3,-1.0,2.0,,,205.0,17.5,,,
2015-02-04,3.2,1.0,5.2,,,222.0,21.8,,,
2015-02-05,5.6,0.0,9.0,,,162.0,16.7,,,
2015-02-06,0.6,0.0,2.0,,,241.0,19.0,,,
2015-02-07,1.3,0.0,3.0,,,198.0,10.1,,,
2015-02-08,0.3,-4.0,3.0,,,330.0,14.2,,,
2015-02-09,-5.4,-7.0,-2.8,,,6.0,31.7,,,
2015-02-10,-0.2,-2.4,1.6,,,346.0,24.9,,,
2015-02-13,1.7,0.0,3.0,,,80.0,10.3,,,
2015-02-14,2.7,0.6,5.0,,,307.0,8.4,,,
2015-02-15,3.2,2.0,5.0,,,173.0,10.8,,,
2015-02-18,0.7,-1.0,3.0,,,59.0,21.8,,,
2015-02-19,0.9,-1.2,4.0,,,52.0,12.0,,,
2015-02-20,2.2,0.0,5.0,,,290.0,15.6,,,
2015-02-22,4.9,4.0,6.2,,,148.0,14.5,,,
2015-02-23,4.4,3.0,6.0,,,112.0,14.6,,,
2015-02-24,4.7,3.0,6.0,,,184.0,12.9,,,
2015-02-26,2.6,1.0,4.0,,,104.0,22.9,,,
2015-02-27,2.0,1.0,2.2,,,8.0,15.7,,,
2015-02-28,3.1,0.0,6.0,,,328.0,8.5,,,
2015-03-01,4.2,2.8,7.0,,,290.0,20.5,,,
2015-03-02,5.0,2.8,8.0,,,277.0,34.2,,,
2015-03-03,8.5,6.6,11.2,,,289.0,13.4,,,
2015-03-05,2.9,-1.2,7.0,,,265.0,20.0,,,
2015-03-06,-0.7,-2.0,0.0,,,4.0,32.9,,,
2015-03-08,0.4,-1.0,1.4,,,43.0,17.1,,,
2015-03-09,1.2,-0.2,3.0,,,81.0,17.3,,,
2015-03-11,3.1,0.0,6.4,,,,9.8,,,
2015-03-13,0.8,-1.0,2.4,,,356.0,14.2,,,
2015-03-15,3.9,3.0,6.0,,,118.0,14.8,,,
2015-03-17,5.3,4.0,6.2,,,117.0,17.1,,,
2015-03-18,4.5,3.0,7.0,,,97.0,14.6,,,
2015-03-19,4.8,3.0,7.0,,,327.0,13.5,,,
2015-03-22,4.3,2.6,6.2,,,121.0,13.8,,,
2015-03-23,4.6,3.0,6.4,,,76.0,12.4,,,
2015-03-24,7.0,5.0,10.0,,,118.0,17.1,,,
2015-03-26,10.2,7.0,14.6,,,139.0,13.6,,,
2015-03-27,7.8,4.0,11.0,,,357.0,15.3,,,
2015-03-28,3.6,2.0,5.2,,,342.0,22.5,,,
2015-03-30,6.4,3.0,10.0,,,286.0,27.4,,,
2015-03-31,9.6,7.0,13.0,,,279.0,28.6,,,
2015-04-01,8.5,6.0,12.0,,,300.0,25.3,,,
2015-04-02,6.9,3.6,11.0,,,284.0,17.4,,,
2015-04-03,4.1,1.8,6.0,,,0.0,22.0,,,
2015-04-05,4.6,1.0,8.4,,,275.0,16.4,,,
2015-04-06,0.6,-0.6,2.0,,,345.0,17.7,,,
2015-04-07,-1.3,-3.0,1.0,,,340.0,20.9,,,
2015-04-09,3.1,1.0,5.0,,,349.0,22.9,,,
2015-04-11,6.5,4.0,10.2,,,293.0,27.5,,,
2015-04-13,10.6,7.0,15.0,,,21.0,13.2,,,
2015-04-14,11.5,9.0,15.2,,,294.0,16.2,,,
2015-04-16,12.1,10.0,16.0,,,289.0,22.4,,,
