date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-08,6.1,1.9,9.5,,,,2.4,,1035.3,
2015-12-09,3.8,2.6,4.8,,,281.0,2.7,,1033.7,
2015-12-10,4.3,2.4,5.3,,,277.0,4.6,,1036.1,
2015-12-11,2.0,1.1,3.0,,,275.0,3.8,,1032.8,
2015-12-12,1.7,0.3,3.4,,,,1.8,,1028.2,
2015-12-13,2.1,-0.7,4.7,,,,0.8,,1025.6,
2015-12-14,6.1,4.6,8.5,,,,1.1,,1026.5,
2015-12-15,5.6,2.6,8.6,,,,0.8,,1028.4,
2015-12-16,4.1,1.4,8.8,,,,0.4,,1031.1,
2015-12-17,3.4,0.0,8.0,,,,0.4,,1031.3,
2015-12-18,4.2,-0.5,12.2,,,,0.4,,1028.9,
2015-12-19,4.3,1.1,9.8,,,,0.4,,1028.6,
2015-12-20,3.7,0.6,8.8,,,,0.7,,1030.4,
2015-12-21,5.5,3.1,7.4,,,,0.8,,1033.5,
2015-12-22,6.7,4.9,8.4,,,,0.5,,1035.9,
2015-12-23,6.9,6.1,8.1,,,,0.6,,1034.2,
2015-12-24,7.2,6.1,8.7,,,,1.3,,1033.6,
2015-12-25,7.1,5.9,7.7,,,,1.7,,1036.5,
2015-12-26,5.7,4.6,6.8,,,274.0,4.4,,1035.8,
2015-12-27,4.6,3.5,5.3,,,,2.3,,1035.1,
2015-12-28,2.4,1.2,3.6,,,280.0,3.3,,1033.6,
2015-12-30,2.6,-0.8,8.9,,,,1.8,,1030.6,
2016-01-01,1.9,-2.5,8.2,,,,1.5,,1027.7,
2016-01-02,0.8,-1.6,3.1,,,,3.6,,1020.1,
2016-01-03,2.7,1.4,5.6,,,,4.6,,1010.6,
2016-01-04,1.7,0.2,2.7,,,317.0,5.3,,1001.4,
2016-01-05,2.3,0.3,3.7,,,,2.8,,1001.9,
2016-01-06,3.7,2.6,5.7,,,267.0,5.4,,1002.0,
2016-01-07,3.4,-1.2,7.6,,,,1.8,,1004.5,
2016-01-08,4.5,1.0,7.6,,,,2.0,,1009.5,
2016-01-09,5.7,4.8,6.5,,,,2.6,,1008.7,
2016-01-10,5.9,3.2,9.4,,,322.0,5.7,,1005.2,
2016-01-11,8.4,5.1,13.7,,,189.0,9.5,,998.3,
2016-01-12,7.8,3.4,13.0,,,,5.9,,1002.5,
2016-01-13,6.8,2.1,13.3,,,,2.1,,1013.0,
2016-01-14,3.2,-0.4,5.0,,,,0.9,,1015.4,
2016-01-15,4.0,1.1,9.1,,,,5.2,,1010.1,
2016-01-16,3.0,-0.7,9.6,,,,0.0,,1014.1,
2016-01-17,2.2,-3.8,9.4,,,,1.4,,1016.6,
2016-02-04,7.0,2.5,13.3,,,,2.8,,1023.0,
2016-02-05,4.9,-0.8,12.3,,,,0.5,,1026.1,
2016-02-06,5.8,-0.1,12.2,,,,0.8,,1029.1,
2016-02-07,8.5,5.0,10.9,,,76.0,3.0,,1017.2,
2016-02-08,7.9,4.5,11.0,,,,3.7,,1015.8,
2016-09-09,24.2,18.1,30.7,,,,2.8,,1014.5,
2016-09-10,24.4,19.3,31.0,,,,2.9,,1014.9,
2016-09-11,24.5,19.3,30.2,,,,2.9,,1016.0,
2016-09-12,24.2,17.9,30.9,,,,1.9,,1018.3,
2016-09-13,24.3,18.1,31.3,,,,1.7,,1016.3,
2016-09-14,23.8,16.9,31.1,,,,1.8,,1014.3,
2016-09-15,23.1,20.0,27.9,,,,3.3,,1015.2,
2016-09-16,19.1,18.1,20.9,,,,1.5,,1015.1,
2016-09-17,20.0,15.3,25.5,,,,3.3,,1011.0,
2016-09-18,19.1,16.0,23.6,,,,2.5,,1011.0,
2016-09-19,19.7,15.1,25.9,,,242.0,2.9,,1009.8,
2016-09-20,19.7,14.6,26.4,,,,2.3,,1011.5,
2016-09-21,17.6,16.4,18.9,,,37.0,3.7,,1015.1,
2016-09-22,18.2,14.8,23.2,,,,2.9,,1020.9,
2016-09-23,17.2,10.8,24.2,,,,2.2,,1024.6,
2016-09-24,18.4,12.8,24.8,,,,1.8,,1025.6,
2016-09-25,18.0,12.0,25.1,,,,1.3,,1021.3,
2016-09-26,18.2,11.7,25.7,,,,1.5,,1020.3,
2016-09-27,18.4,12.5,25.0,,,,1.9,,1023.9,
2016-09-28,18.1,12.0,25.1,,,,1.3,,1028.9,
2016-09-29,18.1,11.9,25.8,,,,1.6,,1026.5,
2016-09-30,19.2,12.9,26.7,,,,2.2,,1020.6,
2016-10-01,18.9,11.7,26.0,,,,2.0,,1016.7,
2016-10-02,19.0,17.2,23.3,,,,1.4,,1014.2,
2016-10-03,17.8,14.5,22.0,,,,2.2,,1018.7,
2016-10-04,16.2,11.2,22.9,,,,1.3,,1021.6,
2016-10-05,14.6,9.9,20.2,,,,5.1,,1019.8,
2016-10-07,13.9,10.6,19.2,,,,2.9,,1014.6,
2016-10-08,12.6,7.7,17.4,,,,3.0,,1016.9,
2016-10-09,13.1,11.3,16.8,,,33.0,4.0,,1019.4,
2016-10-10,12.3,10.2,15.2,,,28.0,4.6,,1018.2,
2016-10-11,10.7,6.0,15.0,,,,3.7,,1013.9,
2016-10-12,10.6,4.6,17.2,,,,2.9,,1015.0,
2016-10-13,11.0,7.6,14.8,,,,2.7,,1017.8,
2016-10-14,12.7,10.5,15.0,,,38.0,5.3,,1014.9,
2016-10-15,14.9,12.2,18.1,,,,4.0,,1015.4,
2016-10-16,14.6,11.3,19.7,,,,3.2,,1022.2,
2016-10-17,14.4,12.3,16.6,,,,0.1,,1024.4,
2016-10-18,15.0,12.0,19.1,,,,2.0,,1021.5,
2016-10-19,13.5,8.7,19.1,,,,1.4,,1017.9,
2016-10-20,12.6,10.6,14.8,,,,2.5,,1013.0,
2016-10-21,11.8,9.3,16.5,,,,1.7,,1013.5,
2016-10-22,10.7,5.4,16.0,,,,1.1,,1016.5,
2016-10-23,13.0,9.3,16.1,,,,2.0,,1018.4,
2016-10-24,13.1,12.3,14.1,,,,2.2,,1022.9,
2016-10-25,13.9,13.1,14.8,,,,1.4,,1023.9,
2016-10-26,14.1,11.6,16.2,,,,1.7,,1022.7,
2016-10-27,15.3,12.9,18.8,,,26.0,3.9,,1027.0,
2016-10-28,13.2,9.8,18.3,,,,1.7,,1032.1,
2016-10-29,11.2,6.6,17.6,,,,1.8,,1028.3,
2016-10-30,10.5,6.3,17.5,,,,0.6,,1025.2,
2016-10-31,10.9,7.1,16.3,,,,1.1,,1027.0,
2016-11-01,10.6,7.3,14.3,,,,1.3,,1025.1,
2016-11-02,11.4,9.0,14.4,,,,0.6,,1017.1,
2016-11-03,12.9,10.6,16.6,,,,2.0,,1017.2,
2016-11-04,10.7,7.2,14.0,,,29.0,3.3,,1020.8,
2016-11-05,10.4,9.4,11.4,,,,3.9,,1010.5,
2016-11-06,11.4,8.4,16.3,,,,2.4,,998.0,
2016-11-07,10.3,5.7,15.7,,,,2.2,,1004.1,
2016-11-08,7.7,3.7,11.5,,,,2.8,,1006.7,
2016-11-09,7.9,3.6,12.0,,,325.0,2.2,,1009.3,
2016-11-10,8.0,5.9,11.3,,,,2.6,,1012.4,
2016-11-11,7.4,6.0,9.9,,,338.0,5.1,,1011.6,
2016-11-12,7.8,3.9,12.8,,,,3.3,,1016.0,
2016-11-13,5.8,1.5,10.2,,,,1.6,,1022.2,
2016-11-15,4.8,1.3,9.7,,,,1.6,,1031.6,
2016-11-16,4.4,-0.4,10.3,,,,0.1,,1026.8,
2016-11-17,6.8,0.9,11.1,,,,1.2,,1022.3,
2016-11-18,8.9,8.1,9.7,,,,1.7,,1018.6,
2016-11-19,9.5,8.6,11.4,,,,2.4,,1013.3,
2016-11-20,8.4,7.7,9.2,,,,0.8,,1017.9,
2016-11-21,10.5,8.7,12.4,,,,2.7,,1018.1,
2016-11-22,13.5,11.8,16.3,,,,4.0,,1019.2,
2016-11-24,13.9,13.2,15.3,,,,5.1,,1019.9,
2016-11-25,14.3,13.3,15.2,,,,4.4,,1015.7,
2016-11-26,12.2,8.0,14.3,,,,1.4,,1016.2,
2016-11-27,8.5,5.2,14.1,,,,1.1,,1013.9,
2016-11-28,8.3,6.5,9.6,,,,3.7,,1016.0,
2016-12-16,2.3,1.3,4.1,,,,2.3,,1033.3,
2016-12-20,6.3,4.9,7.5,,,33.0,6.3,,1026.7,
2016-12-21,6.5,4.7,10.4,,,285.0,5.6,,1029.1,
2017-01-26,1.3,-1.5,5.6,,,14.0,6.1,,1028.4,
2017-01-28,1.3,-3.5,5.3,,,,2.1,,1027.3,
2017-01-29,0.8,-4.3,7.1,,,,1.5,,1026.4,
2017-01-30,1.0,-5.2,6.2,,,,0.9,,1024.3,
2017-01-31,4.1,3.2,5.3,,,,2.5,,1021.9,
2017-02-01,4.7,3.5,6.0,,,,1.3,,1021.7,
2017-02-02,5.6,3.9,7.4,,,,0.4,,1021.8,
2017-02-03,6.8,4.0,11.6,,,,2.8,,1014.4,
2017-02-04,5.8,4.6,6.4,,,,5.5,,1009.6,
2017-02-05,4.1,1.5,5.6,,,,9.3,,1006.2,
2017-02-06,6.0,3.8,8.3,,,350.0,7.5,,1002.9,
2017-02-07,6.9,2.9,10.5,,,,2.3,,1014.8,
2017-02-08,5.1,3.2,7.7,,,,4.7,,1018.3,
2017-02-09,3.7,1.0,6.7,,,29.0,6.0,,1022.5,
2017-02-10,4.5,3.4,5.6,,,10.0,4.9,,1022.7,
2017-02-11,5.4,3.7,7.2,,,,1.9,,1024.9,
2017-02-12,6.5,4.9,8.4,,,,1.7,,1028.5,
2017-02-13,6.1,4.9,7.1,,,,2.8,,,
2017-02-14,5.0,0.2,10.7,,,,2.6,,1034.3,
2017-02-15,5.3,0.2,12.8,,,,3.4,,1035.8,
2017-02-16,5.8,0.4,13.9,,,,2.0,,1031.2,
2017-02-17,5.3,1.1,10.9,,,,3.3,,1025.1,
