date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,5.0,2.0,8.0,,,,11.9,,,
2015-01-02,7.1,2.0,13.8,,,,7.3,,,
2015-01-03,6.4,1.0,15.3,,,,5.7,,,
2015-01-04,8.4,1.0,15.0,,,,6.2,,,
2015-01-05,6.5,0.0,11.0,,,,10.3,,,
2015-01-06,3.5,-1.3,11.8,,,,6.8,,,
2015-01-07,4.0,-3.0,12.0,,,,6.7,,,
2015-01-08,5.2,0.0,11.4,,,,5.4,,,
2015-01-09,4.9,-1.0,15.0,,,,5.6,,,
2015-01-10,5.9,1.0,13.0,,,,3.5,,,
2015-01-11,9.7,1.0,21.5,,,,9.7,,,
2015-01-12,7.5,1.0,16.0,,,,5.2,,,
2015-01-13,4.3,-1.8,13.4,,,,5.2,,,
2015-01-14,6.3,0.0,14.2,,,,6.0,,,
2015-01-15,6.4,1.0,16.0,,,,5.5,,,
2015-01-16,6.4,0.0,14.0,,,,5.1,,,
2015-01-17,14.2,3.7,20.0,,,,17.7,,,
2015-01-18,10.6,8.0,14.0,,,,6.6,,,
2015-01-19,9.1,7.5,12.0,,,,6.3,,,
2015-01-20,9.1,7.0,11.1,,,,3.0,,,
2015-01-21,9.4,5.0,14.0,,,,2.8,,,
2015-01-22,8.5,5.0,12.0,,,,3.5,,,
2015-01-25,6.7,5.0,9.0,,,,6.5,,,
2015-01-26,5.9,4.4,7.4,,,,7.1,,,
2015-01-27,5.4,0.0,9.5,,,,9.9,,,
2015-01-28,4.4,2.0,6.0,,,,11.6,,,
2015-01-29,5.9,-1.0,13.0,,,,11.6,,,
2015-01-30,10.9,5.0,16.0,,,245.0,28.3,,,
2015-01-31,7.8,2.0,12.0,,,,11.9,,,
2015-02-01,5.1,1.0,11.0,,,,6.4,,,
2015-02-02,4.6,-1.0,10.0,,,,9.8,,,
2015-02-03,7.1,1.0,12.0,,,,10.4,,,
2015-02-04,9.1,3.0,15.0,,,,13.5,,,
2015-02-05,7.5,3.0,11.0,,,,5.7,,,
2015-02-06,8.8,7.0,12.0,,,,7.9,,,
2015-02-07,5.5,5.0,8.0,,,,9.6,,,
2015-02-08,5.8,2.0,9.0,,,,12.3,,,
2015-02-09,4.1,0.0,6.0,,,,25.1,,,
2015-02-10,5.9,-1.0,12.0,,,,7.5,,,
2015-02-11,6.6,1.0,12.0,,,,9.9,,,
2015-02-12,7.4,2.0,12.0,,,,6.5,,,
2015-02-13,7.1,1.0,14.0,,,,5.8,,,
2015-02-14,7.1,3.0,13.0,,,,7.3,,,
2015-02-15,6.0,1.0,12.0,,,,6.0,,,
2015-02-16,7.3,1.0,12.0,,,,5.1,,,
2015-02-17,9.8,3.0,14.0,,,,6.2,,,
2015-02-18,6.2,2.0,11.0,,,,9.7,,,
2015-02-19,4.5,-1.0,10.0,,,,8.3,,,
2015-02-20,4.4,-2.0,12.0,,,,6.9,,,
2015-02-21,5.7,-2.0,13.0,,,,6.3,,,
2015-02-22,7.9,5.0,12.0,,,,6.5,,,
2015-02-23,10.3,8.0,13.0,,,,6.4,,,
2015-02-24,10.7,8.0,13.0,,,,3.8,,,
2015-02-25,9.8,9.0,11.0,,,,11.0,,,
2015-02-26,8.3,7.0,9.0,,,,8.1,,,
2015-02-27,8.6,4.0,12.0,,,,7.2,,,
2015-02-28,8.8,4.0,13.0,,,,7.3,,,
2015-03-01,7.8,2.0,13.0,,,,7.4,,,
2015-03-02,13.9,3.0,19.0,,,,22.7,,,
2015-03-03,11.6,6.0,17.0,,,,7.4,,,
2015-03-04,9.4,2.0,14.0,,,,6.3,,,
2015-03-05,6.8,4.0,11.0,,,,29.9,,,
2015-03-06,8.2,5.0,10.0,,,5.0,28.2,,,
2015-03-07,9.0,7.0,10.0,,,3.0,23.3,,,
2015-03-09,8.2,4.0,12.0,,,,9.2,,,
2015-03-10,8.8,6.0,12.0,,,,6.8,,,
2015-03-11,8.3,1.0,15.0,,,,5.6,,,
2015-03-12,8.3,5.0,11.0,,,,13.4,,,
2015-03-13,8.3,4.0,12.0,,,,8.8,,,
2015-03-15,8.6,4.0,12.0,,,,6.5,,,
2015-03-16,9.8,7.0,13.0,,,,4.0,,,
2015-03-17,11.2,9.0,13.0,,,,4.1,,,
2015-03-18,11.2,10.0,13.0,,,,5.9,,,
2015-03-19,9.8,5.0,14.0,,,,6.8,,,
2015-03-20,8.2,3.0,14.0,,,,6.0,,,
2015-03-21,7.5,0.0,15.0,,,,5.7,,,
2015-03-22,7.9,5.0,10.0,,,,3.3,,,
2015-03-23,10.5,6.0,15.0,,,,5.7,,,
2015-03-24,9.7,3.0,15.0,,,,7.4,,,
2015-03-26,16.7,12.0,24.0,,,,6.2,,,
2015-03-27,13.0,11.0,17.0,,,,10.7,,,
2015-03-28,12.4,7.0,15.0,,,319.0,15.7,,,
2015-03-29,10.4,3.0,17.0,,,,7.8,,,
2015-03-30,16.0,8.0,20.0,,,,13.0,,,
2015-03-31,15.4,9.0,28.0,,,,8.9,,,
2015-04-01,15.2,9.0,20.0,,,,11.6,,,
2015-04-02,11.8,5.0,17.0,,,,8.3,,,
2015-04-03,9.8,5.0,14.0,,,,7.2,,,
2015-04-04,9.2,3.0,14.0,,,,3.5,,,
2015-04-05,8.8,7.0,11.0,,,,9.7,,,
2015-04-06,7.8,6.0,11.0,,,,11.9,,,
2015-04-07,7.6,6.0,11.0,,,313.0,14.9,,,
2015-04-08,10.1,6.0,13.0,,,,10.9,,,
2015-04-09,9.4,3.0,15.0,,,,9.0,,,
2015-04-10,9.8,2.0,17.0,,,,7.5,,,
2015-04-11,10.9,5.0,16.0,,,,5.7,,,
2015-04-12,12.4,6.0,18.0,,,,6.2,,,
2015-04-13,13.4,6.0,20.0,,,,8.1,,,
2015-04-14,14.3,7.0,21.0,,,,7.0,,,
2015-04-15,15.5,7.0,23.0,,,,8.3,,,
2015-04-16,17.2,10.0,25.0,,,,8.2,,,
2015-04-17,15.0,9.0,21.0,,,,5.5,,,
2015-04-18,13.5,7.0,19.0,,,,7.3,,,
2015-04-19,11.1,9.0,14.0,,,,4.8,,,
2015-04-20,11.4,6.0,16.0,,,,7.2,,,
2015-04-21,13.0,6.0,20.0,,,,9.6,,,
2015-04-22,15.4,6.0,24.0,,,,8.0,,,
2015-04-23,16.9,10.0,24.0,,,,8.5,,,
2015-04-24,17.0,12.0,20.0,,,,8.1,,,
2015-04-25,14.8,9.0,20.0,,,,6.2,,,
2015-04-26,15.2,10.0,19.0,,,,15.9,,,
2015-04-27,15.3,12.0,19.0,,,,5.2,,,
2015-04-28,15.1,13.0,18.0,,,,9.8,,,
2015-04-30,15.0,8.0,19.0,,,,5.0,,,
2015-05-01,18.2,9.0,26.0,,,,13.2,,,
2015-05-02,20.9,15.0,24.0,,,,19.0,,,
2015-05-03,16.4,11.0,20.0,,,,5.7,,,
2015-05-04,17.9,13.0,23.0,,,,6.9,,,
2015-05-05,18.2,14.0,22.0,,,,5.3,,,
2015-05-06,20.0,16.0,27.0,,,,6.3,,,
2015-05-07,20.5,16.0,25.0,,,,7.3,,,
2015-05-08,19.3,13.0,24.0,,,,6.7,,,
2015-05-09,18.7,13.0,24.0,,,,6.9,,,
2015-05-10,19.0,14.0,23.0,,,,7.8,,,
2015-05-11,17.5,11.0,23.0,,,,7.7,,,
2015-05-12,16.4,9.0,22.0,,,,7.3,,,
2015-05-13,18.5,10.0,26.0,,,,6.1,,,
2015-05-14,20.7,14.0,27.0,,,,6.2,,,
2015-05-15,20.2,17.0,23.0,,,,7.2,,,
2015-05-16,19.1,18.0,22.0,,,,7.4,,,
2015-05-17,19.5,17.0,23.0,,,,6.2,,,
2015-05-18,19.0,13.0,25.0,,,,7.3,,,
2015-05-19,20.3,12.0,26.0,,,,6.1,,,
2015-05-20,21.3,14.0,26.0,,,,7.8,,,
2015-05-21,20.8,17.0,23.0,,,,7.6,,,
2015-05-22,15.8,11.0,21.0,,,,11.0,,,
2015-05-23,14.7,10.0,19.0,,,,5.9,,,
2015-05-24,14.5,10.0,19.0,,,,6.8,,,
2015-05-25,17.0,12.0,21.0,,,,6.3,,,
2015-05-27,17.0,14.0,21.0,,,,7.0,,,
2015-05-28,16.4,11.0,20.0,,,,8.1,,,
2015-05-29,16.8,8.0,24.0,,,,7.9,,,
2015-05-30,17.6,10.0,24.0,,,,7.6,,,
2015-05-31,18.6,12.0,25.0,,,,7.4,,,
2015-06-01,19.5,12.0,25.0,,,,6.0,,,
2015-06-02,21.3,13.0,28.0,,,,6.7,,,
2015-06-03,22.4,15.0,27.0,,,,7.0,,,
2015-06-04,22.7,15.0,28.0,,,,8.1,,,
2015-06-05,23.5,17.0,29.0,,,,7.7,,,
2015-06-06,23.1,17.0,28.0,,,,6.8,,,
2015-06-07,23.2,16.0,28.0,,,,7.4,,,
2015-06-08,22.5,16.0,28.0,,,,6.3,,,
2015-06-10,22.9,17.0,28.0,,,,8.0,,,
2015-06-11,23.0,16.0,28.0,,,,6.8,,,
2015-06-12,23.4,17.0,29.0,,,,7.3,,,
2015-06-13,24.5,19.0,29.0,,,,6.8,,,
2015-06-14,24.8,19.0,33.0,,,,7.8,,,
2015-06-15,23.6,18.0,29.0,,,,5.7,,,
2015-06-16,23.0,16.0,28.0,,,,7.9,,,
2015-06-17,21.4,18.0,24.0,,,,7.9,,,
2015-06-18,19.8,16.0,23.0,,,,13.3,,,
2015-06-19,20.3,13.0,26.0,,,,8.5,,,
2015-06-20,18.7,15.0,22.0,,,,6.3,,,
2015-06-21,19.1,14.0,23.0,,,,8.7,,,
2015-06-22,19.8,10.0,26.0,,,,7.9,,,
2015-06-23,25.7,15.0,33.0,,,,20.3,,,
2015-06-24,21.6,17.0,27.0,,,,12.4,,,
2015-06-25,19.4,13.0,24.0,,,,8.3,,,
2015-06-26,19.9,13.0,25.0,,,,10.2,,,
2015-06-27,21.6,14.0,27.0,,,,8.6,,,
2015-06-28,22.9,19.0,27.0,,,,7.5,,,
2015-06-29,22.4,16.0,27.0,,,,7.9,,,
2015-06-30,22.9,15.0,28.0,,,,7.5,,,
2015-07-02,24.0,15.0,30.0,,,,7.6,,,
2015-07-04,25.2,19.0,31.0,,,,7.2,,,
2015-07-05,25.8,17.0,31.0,,,,6.8,,,
2015-07-07,27.3,20.0,33.0,,,,7.0,,,
2015-07-08,28.3,21.0,34.0,,,,6.8,,,
2015-07-09,26.7,22.0,30.0,,,,8.7,,,
2015-07-11,23.4,16.0,29.0,,,,7.2,,,
2015-07-12,25.0,18.0,30.0,,,,7.3,,,
2015-07-13,26.6,20.0,31.0,,,,6.8,,,
2015-07-14,26.6,21.0,30.0,,,,6.7,,,
2015-07-16,27.7,22.0,33.0,,,,6.1,,,
2015-07-17,29.0,22.0,34.0,,,,7.3,,,
2015-07-18,28.3,21.0,34.0,,,,7.5,,,
2015-07-19,28.3,21.0,34.0,,,,6.9,,,
2015-07-20,28.5,21.0,34.0,,,,6.4,,,
2015-07-22,28.4,21.0,34.0,,,,9.5,,,
2015-07-23,28.7,21.0,36.0,,,,11.4,,,
2015-07-24,27.7,22.0,33.0,,,,8.1,,,
2015-07-25,26.7,21.0,32.0,,,,8.0,,,
2015-07-26,26.2,18.0,31.0,,,,8.3,,,
2015-07-27,26.7,21.0,31.0,,,,7.5,,,
2015-07-28,27.5,21.0,31.0,,,,8.3,,,
2015-07-29,27.2,19.0,32.0,,,,8.2,,,
2015-07-30,27.4,21.0,32.0,,,,8.9,,,
2015-07-31,25.4,22.0,28.0,,,,10.3,,,
2015-08-01,24.7,20.0,28.0,,,,6.9,,,
2015-08-02,24.3,20.0,27.0,,,,7.3,,,
2015-08-03,25.8,24.0,28.0,,,,8.0,,,
2015-08-04,25.5,20.0,30.0,,,,7.7,,,
2015-08-06,26.6,21.0,31.0,,,,8.0,,,
2015-08-07,26.8,21.0,31.0,,,,8.1,,,
2015-08-08,27.6,21.0,32.0,,,,6.3,,1015.5,
2015-08-09,26.8,20.0,33.0,,,,8.7,,1014.0,
2015-08-10,26.1,22.0,31.0,,,,6.7,,,
2015-08-11,24.8,21.0,27.0,,,,7.4,,,
2015-08-12,25.1,20.0,30.0,,,287.0,8.5,,,
2015-08-13,26.6,21.0,32.0,,,,9.3,,1013.3,
2015-08-14,26.2,19.0,34.0,,,212.0,9.0,,1009.4,
2015-08-15,25.7,21.0,31.0,,,,5.8,,1008.3,
2015-08-16,20.8,18.0,24.0,,,,5.5,,1007.8,
2015-08-17,23.0,15.0,29.0,,,,9.9,,1009.4,
2015-08-18,23.1,16.0,28.0,,,,8.5,,1012.7,
2015-08-19,21.1,17.0,25.0,,,,7.6,,,
2015-08-20,20.5,14.0,26.0,,,,8.8,,,
2015-08-21,20.6,17.0,25.0,,,231.0,11.5,,,
2015-08-22,20.7,15.0,25.0,,,,9.7,,1016.9,
2015-08-23,21.2,15.0,26.0,,,,7.0,,1014.5,
2015-08-24,22.8,15.0,28.0,,,,7.0,,1013.1,
2015-08-25,26.6,22.0,31.0,,,,7.5,,,
2015-08-26,24.7,22.0,27.0,,,,8.5,,,
2015-08-27,23.8,19.0,28.0,,,,6.9,,,
2015-08-28,24.3,19.0,29.0,,,,6.1,,1019.8,
2015-08-29,24.4,19.0,29.0,,,,5.7,,,
2015-08-30,25.0,19.0,31.0,,,,6.5,,,
2015-08-31,24.5,16.0,31.0,,,,7.4,,,
