date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-08,11.1,8.8,16.2,,,,4.0,,1034.6,
2015-12-09,11.5,9.1,15.6,,,,3.3,,1032.0,
2015-12-10,11.8,6.6,15.1,,,,5.4,,,
2015-12-11,9.1,6.0,14.6,,,,2.8,,1031.0,
2015-12-12,8.2,5.2,13.3,,,,3.5,,1029.0,
2015-12-13,9.8,7.4,14.1,,,,3.0,,,
2015-12-14,9.0,6.2,14.0,,,,3.8,,1025.7,
2015-12-15,8.4,6.0,13.8,,,,3.9,,1028.2,
2015-12-17,8.7,4.8,15.0,,,,2.3,,1030.2,
2015-12-19,9.2,6.6,14.2,,,32.0,4.5,,1028.7,
2015-12-20,11.8,7.3,16.5,,,82.0,5.9,,1029.8,
2015-12-21,10.7,7.1,15.6,,,,3.5,,1034.2,
2015-12-22,9.3,6.8,14.5,,,34.0,3.8,,1036.5,
2015-12-23,9.4,6.3,14.7,,,,3.5,,1035.5,
2015-12-24,9.6,7.2,14.3,,,,3.4,,1034.9,
2015-12-25,9.8,7.5,14.4,,,29.0,4.9,,1035.6,
2015-12-26,10.7,7.5,16.7,,,34.0,3.7,,1033.7,
2015-12-27,10.0,6.9,16.1,,,,3.6,,1033.4,
2015-12-28,9.6,6.3,15.1,,,,2.7,,1032.6,
2015-12-29,9.1,6.1,12.8,,,,2.8,,1029.9,
2015-12-31,9.1,6.8,11.2,,,100.0,7.0,,1027.1,
2016-01-01,7.0,5.7,8.8,,,40.0,3.2,,1027.2,
2016-01-02,8.1,5.8,11.7,,,44.0,4.8,,1021.5,
2016-01-03,11.0,6.8,14.5,,,,3.8,,1009.1,
2016-01-04,10.2,6.3,13.9,,,,3.6,,1003.3,
2016-01-05,12.0,10.9,13.6,,,,2.0,,1001.9,
2016-01-06,10.8,5.9,12.9,,,,4.0,,1002.4,
2016-01-07,8.5,5.1,12.6,,,,2.2,,1006.7,
2016-01-08,12.3,9.7,14.9,,,,1.2,,1012.2,
2016-01-10,15.2,13.6,17.8,,,,5.7,,1011.8,
2016-01-11,14.8,13.0,17.4,,,224.0,9.1,,1011.7,
2016-01-12,13.0,8.7,15.5,,,,9.3,,1011.2,
2016-01-13,9.1,5.9,13.9,,,,4.2,,1016.9,
2016-01-14,8.1,4.3,11.4,,,,3.0,,1020.2,
2016-01-15,12.2,9.9,13.7,,,219.0,6.0,,1009.9,
2016-01-16,8.1,6.5,10.1,,,45.0,5.6,,1006.3,
2016-01-17,5.2,1.2,7.5,,,47.0,7.2,,1010.6,
2016-01-18,2.6,-1.5,6.9,,,,3.2,,1017.6,
2016-01-19,3.7,-0.2,6.3,,,77.0,8.5,,1016.9,
2016-01-20,5.0,2.5,9.7,,,,3.7,,1019.1,
2016-01-21,7.9,4.4,12.5,,,56.0,5.5,,1021.5,
2016-01-22,8.1,6.0,11.6,,,106.0,5.1,,1029.5,
2016-01-23,7.4,3.9,11.4,,,32.0,3.7,,1032.9,
2016-01-24,8.9,3.8,14.1,,,,3.9,,1034.8,
2016-01-25,8.2,4.9,13.2,,,,2.7,,1034.4,
2016-01-28,11.4,9.5,13.7,,,,0.8,,1032.1,
2016-01-29,11.6,8.8,15.5,,,,1.2,,1033.5,
2016-01-30,11.6,10.0,14.1,,,,1.4,,1032.5,
2016-01-31,12.5,11.1,14.5,,,,6.0,,1025.5,
2016-02-01,12.9,10.1,16.5,,,,1.5,,1026.1,
2016-02-02,12.2,9.0,15.2,,,,1.2,,1029.6,
2016-02-04,10.1,5.2,13.0,,,43.0,6.1,,1018.6,
2016-02-05,8.0,1.8,14.8,,,42.0,5.6,,1026.8,
2016-02-06,8.7,5.3,14.4,,,,3.5,,1031.5,
2016-02-07,9.5,4.8,14.3,,,71.0,4.2,,1023.9,
2016-02-08,11.1,7.7,15.2,,,,2.7,,1020.9,
2016-02-09,11.6,8.1,15.8,,,,5.3,,1020.7,
2016-02-10,12.2,6.6,14.3,,,,14.4,,1006.2,
2016-02-11,9.4,6.2,12.9,,,,2.7,,1010.1,
2016-02-12,9.2,5.7,13.3,,,,2.8,,1009.9,
2016-02-13,12.5,10.1,15.4,,,,6.4,,1003.3,
2016-02-14,14.3,13.3,15.3,,,207.0,8.7,,1001.6,
2016-02-16,16.0,13.2,20.2,,,80.0,10.0,,1015.3,
2016-02-17,14.0,9.9,17.9,,,,3.4,,1019.5,
2016-02-19,9.8,5.1,14.4,,,,3.4,,1021.2,
2016-02-20,10.0,7.0,15.0,,,,4.1,,1024.4,
2016-02-21,9.7,4.4,13.5,,,,2.9,,1027.9,
2016-02-22,12.7,9.9,15.4,,,,2.6,,1024.9,
2016-02-23,12.8,9.3,16.2,,,,2.9,,1016.4,
2016-02-24,12.6,9.1,17.7,,,,2.5,,1014.7,
2016-02-25,12.9,10.6,16.1,,,,5.5,,1014.2,
2016-02-27,12.5,9.1,16.8,,,,4.2,,,
2016-02-29,11.2,8.7,15.4,,,197.0,8.3,,1008.3,
2016-03-01,10.7,9.4,14.6,,,102.0,4.0,,1010.7,
2016-03-02,11.1,7.0,16.8,,,,4.5,,1011.8,
2016-03-03,9.6,5.1,13.1,,,,8.0,,1001.0,
2016-03-05,11.1,4.8,16.0,,,174.0,8.1,,1009.9,
2016-03-06,10.4,8.2,13.4,,,,4.2,,1005.4,
2016-03-07,8.7,6.1,12.4,,,,5.6,,1005.5,
2016-03-08,9.5,5.6,14.1,,,,4.2,,1010.6,
2016-03-09,7.7,5.9,9.7,,,,2.9,,1007.8,
2016-03-10,8.3,5.1,13.9,,,37.0,3.9,,1007.8,
2016-03-11,11.2,7.3,14.9,,,88.0,11.7,,1011.8,
2016-03-12,11.8,11.2,12.8,,,87.0,13.6,,1011.2,
2016-03-13,12.5,10.3,14.9,,,74.0,10.0,,1010.7,
2016-03-15,10.9,8.0,14.3,,,,3.7,,1017.6,
2016-03-16,10.4,7.6,15.0,,,60.0,4.6,,1018.5,
2016-03-17,11.7,9.5,14.7,,,71.0,7.8,,1020.2,
2016-03-18,11.6,8.3,14.2,,,101.0,6.1,,1017.2,
2016-03-19,11.6,7.0,17.1,,,,4.4,,1018.7,
2016-03-20,12.2,8.2,17.5,,,,2.8,,1020.2,
2016-03-22,16.0,11.4,21.3,,,66.0,10.5,,1001.3,
2016-03-24,10.9,9.6,12.8,,,82.0,6.8,,1004.6,
2016-03-25,11.7,8.0,17.0,,,,6.9,,1017.3,
2016-03-26,11.5,7.3,16.7,,,,2.9,,1018.7,
2016-03-27,12.2,7.1,18.1,,,,4.8,,1019.7,
2016-03-28,12.6,10.7,14.7,,,,2.1,,1018.4,
2016-03-29,14.5,10.1,19.2,,,,3.7,,1019.8,
2016-03-30,15.2,10.9,20.3,,,,3.6,,,
2016-03-31,17.6,10.0,25.8,,,,3.6,,,
2016-04-01,19.1,14.2,24.6,,,6.0,3.7,,1016.5,
2016-04-03,18.3,13.5,25.0,,,,5.3,,1018.0,
2016-04-04,17.3,11.9,24.4,,,,3.4,,1017.1,
2016-04-05,18.1,11.7,25.9,,,,3.2,,1012.6,
2016-04-06,19.5,14.0,27.2,,,,4.2,,1010.3,
2016-04-07,19.4,14.3,26.1,,,,3.9,,1006.8,
2016-04-08,19.6,16.0,22.6,,,128.0,6.4,,,
2016-04-09,14.4,10.2,17.5,,,,7.9,,1005.8,
2016-04-11,15.0,12.5,19.7,,,,4.3,,1017.1,
2016-04-12,16.2,9.9,23.7,,,,3.4,,1017.7,
2016-04-13,19.3,13.7,26.3,,,20.0,6.5,,1013.4,
2016-04-14,17.0,13.7,20.4,,,,6.1,,1013.4,
2016-04-15,16.1,11.7,21.9,,,,4.4,,1017.8,
2016-04-16,17.1,10.6,24.9,,,,2.7,,1018.7,
2016-04-17,20.1,12.1,28.4,,,,3.4,,1017.7,
2016-04-18,20.4,13.2,28.1,,,,3.5,,1016.2,
2016-04-19,17.4,14.3,20.4,,,,5.5,,1015.3,
2016-04-20,17.5,12.5,23.5,,,81.0,7.6,,1020.8,
2016-04-21,18.1,14.1,23.5,,,,7.4,,1023.6,
2016-04-22,15.6,12.0,18.4,,,,2.4,,1019.7,
2016-04-23,16.3,14.2,18.2,,,254.0,7.0,,1011.2,
2016-04-24,14.4,12.5,16.6,,,264.0,9.6,,1004.1,
2016-04-25,10.2,6.3,12.8,,,,4.1,,1005.2,
2016-04-26,10.1,3.8,15.4,,,,4.2,,1014.6,
2016-04-27,14.4,10.3,18.3,,,,5.6,,1014.5,
2016-04-28,16.6,10.6,21.9,,,,2.5,,1014.4,
2016-04-30,17.6,12.7,22.9,,,,4.8,,1017.1,
2016-05-01,14.9,11.5,17.8,,,,6.9,,1012.7,
2016-05-02,12.0,8.8,16.1,,,,3.4,,1009.6,
2016-05-03,15.3,11.0,21.1,,,,4.0,,1010.1,
2016-05-04,16.4,12.2,21.4,,,,5.1,,1014.6,
2016-05-05,16.2,10.3,21.9,,,68.0,6.0,,1018.0,
2016-05-06,16.8,11.4,23.4,,,,5.0,,1017.8,
2016-05-07,17.1,13.0,24.0,,,,2.7,,1014.8,
2016-05-08,17.7,12.2,23.7,,,,4.1,,1014.6,
2016-05-09,19.2,14.0,25.4,,,,3.7,,1018.1,
2016-05-10,21.1,15.3,27.7,,,,3.3,,1016.5,
2016-05-11,20.6,16.4,25.8,,,2.0,5.5,,1008.4,
2016-05-12,18.3,16.7,20.9,,,,6.9,,1005.6,
2016-05-13,18.0,14.7,21.3,,,,7.4,,1007.4,
2016-05-14,16.3,14.9,19.4,,,246.0,5.9,,1008.8,
2016-05-15,15.9,14.6,17.7,,,,4.3,,1012.4,
2016-05-16,16.8,12.7,21.9,,,,4.3,,1016.8,
2016-05-17,15.8,13.4,19.9,,,,4.3,,1017.5,
2016-05-18,16.0,10.9,21.2,,,0.0,5.0,,1018.3,
2016-05-19,17.1,11.0,22.5,,,,5.2,,1014.5,
2016-05-20,14.3,11.8,18.8,,,,4.5,,1012.4,
2016-05-21,19.5,12.7,25.9,,,,5.1,,1015.9,
2016-05-23,18.0,13.3,24.7,,,,7.8,,1016.5,
2016-05-24,16.5,13.4,20.2,,,,7.6,,1013.7,
2016-05-25,18.3,14.1,22.8,,,,4.9,,1016.1,
2016-05-26,19.7,13.1,26.3,,,,3.2,,1017.5,
2016-05-27,23.3,15.2,30.7,,,,2.3,,1016.9,
2016-05-28,23.5,17.1,29.0,,,,4.6,,1015.0,
2016-05-29,22.1,18.5,27.7,,,279.0,5.8,,1013.3,
2016-05-30,20.8,18.2,24.7,,,,6.4,,,
