date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-08,13.4,9.2,18.2,,,300.0,3.7,,1033.8,
2015-12-09,13.1,8.7,19.6,,,,3.4,,1031.5,
2015-12-10,13.8,9.1,18.6,,,314.0,4.2,,1028.5,
2015-12-11,12.8,8.2,16.9,,,333.0,6.9,,1028.7,
2015-12-12,11.5,6.4,18.9,,,272.0,5.4,,1027.8,
2015-12-13,10.9,5.8,17.7,,,,5.4,,1026.1,
2015-12-14,10.5,5.3,16.2,,,310.0,4.1,,1024.7,
2015-12-15,11.3,6.9,16.5,,,326.0,6.1,,1026.7,
2015-12-17,14.8,11.3,16.7,,,9.0,12.2,,1026.7,
2015-12-19,10.6,4.7,18.6,,,290.0,3.6,,1028.0,
2015-12-20,12.0,8.0,15.5,,,333.0,5.0,,1027.6,
2015-12-21,15.4,10.4,18.0,,,88.0,7.1,,1032.3,
2015-12-22,12.3,7.5,17.6,,,319.0,5.6,,1035.2,
2015-12-23,12.1,7.4,18.2,,,295.0,4.0,,1034.8,
2015-12-24,11.4,6.1,18.5,,,,3.5,,1034.0,
2015-12-25,11.1,7.5,16.6,,,320.0,3.9,,1034.1,
2015-12-26,11.3,6.8,17.7,,,307.0,3.9,,1032.4,
2015-12-27,13.9,9.0,16.1,,,19.0,10.2,,1031.4,
2015-12-28,13.8,8.9,16.0,,,355.0,7.6,,1031.6,
2015-12-29,11.4,6.3,17.2,,,319.0,5.0,,1028.1,
2015-12-31,13.1,11.5,14.4,,,48.0,7.1,,1024.8,
2016-01-01,12.0,9.7,15.3,,,,4.2,,1026.3,
2016-01-02,12.7,9.0,16.7,,,255.0,6.1,,1023.1,
2016-01-03,15.3,12.0,19.4,,,264.0,11.1,,1013.8,
2016-01-04,16.1,12.8,18.8,,,255.0,13.7,,1008.6,
2016-01-05,19.6,16.2,22.9,,,268.0,14.3,,1006.2,
2016-01-06,13.6,10.9,17.0,,,284.0,6.7,,1005.5,
2016-01-07,14.3,12.0,18.5,,,286.0,13.4,,1009.5,
2016-01-08,17.1,12.8,22.2,,,266.0,9.1,,1014.3,
2016-01-10,16.6,12.0,23.1,,,290.0,6.4,,1015.3,
2016-01-11,14.6,10.4,20.9,,,,9.7,,1017.2,
2016-01-12,16.3,9.7,21.8,,,252.0,9.1,,,
2016-01-13,13.5,8.4,18.5,,,289.0,11.9,,1020.3,
2016-01-14,11.5,6.3,17.2,,,,6.0,,1022.6,
2016-01-15,15.2,11.1,19.1,,,243.0,7.1,,1014.5,
2016-01-16,11.6,7.9,14.6,,,294.0,8.8,,1005.4,
2016-01-17,7.1,5.2,9.7,,,320.0,19.0,,1007.0,
2016-01-18,6.9,3.3,10.7,,,321.0,11.8,,1016.2,
2016-01-19,6.9,2.3,11.5,,,319.0,4.5,,1014.9,
2016-01-20,10.1,7.0,12.6,,,350.0,5.7,,1017.6,
2016-01-21,8.5,2.8,14.9,,,266.0,4.8,,1021.9,
2016-01-22,9.0,3.8,13.2,,,337.0,6.1,,1027.2,
