date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-07-21,20.8,18.1,25.0,,,115.0,4.9,20.4,1012.7,
2018-07-22,22.6,16.0,31.0,,,325.0,4.4,20.4,1010.6,
2018-07-23,25.1,17.6,32.0,,,11.0,9.1,29.6,1011.9,
2018-07-24,24.5,16.0,33.0,,,133.0,7.8,20.4,1012.9,
2018-07-25,26.2,18.0,35.7,,,352.0,6.0,24.1,1011.8,
2018-07-26,25.3,18.0,33.0,,,168.0,8.6,22.2,1011.7,
2018-07-27,25.6,18.0,33.0,,,139.0,7.8,22.2,1011.7,
2018-07-28,24.8,18.0,33.0,,,177.0,5.3,22.2,1011.2,
2018-07-29,25.5,17.0,34.0,,,161.0,7.3,20.4,1013.0,
2018-07-30,27.6,20.8,36.0,,,228.0,5.4,24.1,1014.0,
2018-07-31,27.6,19.0,37.0,,,185.0,6.7,22.2,1014.4,
2018-08-01,28.0,20.0,37.0,,,240.0,8.1,22.2,1015.0,
2018-08-02,24.8,20.0,34.0,,,315.0,4.7,20.4,1017.6,
2018-08-03,26.8,18.0,36.0,,,206.0,6.3,20.4,1017.0,
2018-08-04,27.3,19.0,36.0,,,142.0,8.0,22.2,1015.8,
2018-08-05,27.1,20.0,37.0,,,157.0,8.1,24.1,1015.3,
2018-08-06,25.2,19.2,34.0,,,99.0,7.2,20.4,1016.7,
2018-08-07,24.6,18.7,31.6,,,322.0,5.7,20.4,1015.5,
2018-08-08,26.4,20.0,34.0,,,195.0,6.5,22.2,1014.3,
2018-08-09,25.3,19.0,32.0,,,122.0,8.1,24.1,1016.2,
2018-08-10,25.6,20.4,33.0,,,119.0,7.5,22.2,1017.8,
2018-08-11,25.1,19.1,33.0,,,153.0,6.4,22.2,1018.2,
2018-08-12,24.7,18.9,30.3,,,118.0,6.4,20.4,1016.7,
2018-08-13,24.7,18.8,32.0,,,146.0,7.7,24.1,1011.9,
2018-08-14,22.8,18.0,30.0,,,220.0,5.9,20.4,1012.1,
2018-08-15,23.1,15.0,33.2,,,313.0,4.6,20.4,1015.9,
2018-08-16,24.0,17.0,32.0,,,140.0,7.6,20.4,1016.0,
2018-08-17,25.4,18.0,33.3,,,144.0,6.9,20.4,1013.9,
2018-08-18,24.5,18.0,33.0,,,357.0,5.7,20.4,1017.4,
2018-08-19,23.8,17.0,32.0,,,123.0,6.4,18.5,1019.0,
2018-08-20,24.4,18.0,33.0,,,333.0,4.8,18.5,1017.1,
2018-08-21,24.2,18.7,33.0,,,141.0,5.8,20.4,1017.5,
2018-08-22,23.8,18.0,32.2,,,41.0,4.4,20.4,1017.8,
2018-08-23,23.6,18.8,30.0,,,226.0,4.4,20.4,1015.5,
2018-08-24,22.0,18.0,27.0,,,342.0,4.6,22.2,1011.5,
2018-08-25,19.3,14.9,24.1,,,230.0,7.2,22.2,1009.5,
2018-08-26,17.6,11.6,24.0,,,26.0,10.2,27.8,1012.7,
2018-08-27,17.1,9.0,27.0,,,306.0,4.8,16.7,1016.5,
2018-08-28,20.0,12.0,30.0,,,270.0,5.8,18.5,1018.1,
2018-08-29,21.1,13.0,29.7,,,127.0,5.2,20.4,1016.4,
2018-08-30,20.3,17.0,25.4,,,308.0,3.8,16.7,1016.2,
2018-08-31,17.8,16.4,20.6,,,89.0,4.3,16.7,1017.0,
2018-09-01,16.1,14.0,20.0,,,316.0,5.1,22.2,1017.2,
2018-09-02,16.0,13.2,20.3,,,4.0,3.7,16.7,1018.1,
2018-09-03,17.7,12.4,24.7,,,72.0,4.4,18.5,1015.0,
2018-09-04,18.8,11.0,27.0,,,327.0,4.0,18.5,1013.6,
2018-09-05,20.1,12.9,29.0,,,139.0,5.1,16.7,1015.2,
2018-09-06,21.4,15.3,28.3,,,97.0,5.5,16.7,1012.2,
2018-09-07,20.3,16.7,24.9,,,303.0,3.9,18.5,1054.7,
2018-09-08,21.0,15.4,29.0,,,183.0,5.6,18.5,1018.4,
2018-09-09,21.7,14.8,29.6,,,136.0,5.6,16.7,1020.7,
2018-09-10,21.6,15.5,30.0,,,36.0,3.9,18.5,1021.7,
2018-09-11,21.4,15.0,30.2,,,335.0,3.6,16.7,1024.6,
2018-09-12,21.7,14.8,30.0,,,162.0,3.9,16.7,1022.7,
2018-09-13,22.4,17.0,30.0,,,168.0,6.3,18.5,1015.9,
2018-09-14,21.5,16.1,28.0,,,265.0,4.3,16.7,1015.7,
2018-09-15,21.6,16.0,29.0,,,141.0,6.4,16.7,1019.6,
2018-09-16,21.9,16.9,29.0,,,124.0,4.4,16.7,1022.0,
2018-09-17,22.5,16.0,29.0,,,130.0,5.3,16.7,1020.8,
2018-09-18,20.5,16.0,27.0,,,153.0,3.3,14.8,1020.3,
2018-09-19,20.9,16.1,28.1,,,115.0,4.3,16.7,1020.5,
2018-09-20,20.7,14.0,29.0,,,89.0,4.3,16.7,1019.9,
2018-09-21,21.0,14.0,29.0,,,156.0,5.4,20.4,1016.0,
2018-09-22,21.5,16.0,27.0,,,24.0,3.1,20.4,1015.9,
2018-09-23,22.1,13.0,29.0,,,159.0,7.0,22.2,1015.2,
2018-09-24,19.9,16.0,22.0,,,25.0,16.5,33.3,1020.1,
2018-09-25,13.7,6.0,22.0,,,64.0,5.9,22.2,1031.5,
2018-09-26,12.0,5.0,20.5,,,91.0,3.8,16.7,1036.1,
2018-09-27,13.9,6.7,24.2,,,2.0,3.1,14.8,1030.4,
2018-09-28,14.8,7.5,25.3,,,216.0,2.7,18.5,1019.7,
2018-09-29,17.4,9.1,26.0,,,153.0,7.2,20.4,1018.4,
2018-09-30,17.4,13.5,23.0,,,158.0,6.8,20.4,1017.1,
2018-10-01,12.7,10.7,15.0,,,184.0,4.8,22.2,1011.9,
2018-10-02,13.3,8.0,21.0,,,355.0,4.6,24.1,1017.6,
2018-10-03,12.7,5.0,22.6,,,162.0,2.8,18.5,1021.5,
2018-10-04,14.1,7.0,24.0,,,139.0,4.1,16.7,1025.5,
2018-10-05,13.9,7.0,23.0,,,136.0,2.4,20.4,1024.0,
2018-10-06,15.1,10.3,20.6,,,165.0,3.0,14.8,1018.7,
