date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-08-25,22.6,13.0,32.0,Unnamed: 4,Unnamed: 5,Unnamed: 6,6.2,Unnamed: 8,Unnamed: 9,Unnamed: 10
2016-08-26,23.4,14.0,32.0,,,,4.7,,1017.9,
2016-08-27,23.6,15.0,32.0,,,,4.8,,1019.9,
2016-08-28,23.0,13.0,32.0,,,,5.1,,1019.4,
2016-08-29,22.1,12.0,31.0,,,,5.3,,1017.2,
2016-08-30,21.6,14.0,31.0,,,,7.3,,,
2016-08-31,18.7,17.0,23.0,,,,5.2,,,
2016-09-01,20.2,15.0,29.0,,,,4.9,,,
2016-09-02,21.2,14.0,31.0,,,,4.3,,,
2016-09-03,22.3,13.0,32.0,,,,4.6,,1017.9,
2016-09-04,22.7,14.0,31.0,,,,5.6,,,
2016-09-05,21.3,15.0,26.0,,,,6.4,,,
2016-09-06,18.4,13.0,25.0,,,,11.4,,,
2016-09-07,18.0,13.0,24.0,,,,6.9,,,
2016-09-08,20.2,12.0,28.0,,,,6.2,,,
2016-09-09,19.4,12.0,27.0,,,,6.1,,,
2016-09-10,20.2,16.0,27.0,,,,5.3,,1013.0,
2016-09-11,19.3,16.0,27.0,,,,5.1,,1015.2,
2016-09-12,18.4,13.0,27.0,,,,3.5,,,
2016-09-13,17.5,12.0,28.0,,,,3.6,,1016.6,
2016-09-14,19.5,14.0,28.0,,,,5.1,,,
2016-09-15,19.2,14.0,25.0,,,,5.8,,1017.8,
2016-09-16,19.3,17.0,23.0,,,,8.8,,,
2016-09-17,19.0,16.0,24.0,,,150.0,10.4,,1014.1,
2016-09-18,17.3,14.0,21.0,,,155.0,11.5,,1011.6,
2016-09-19,15.1,11.0,20.0,,,,8.8,,1009.5,
2016-09-20,16.7,9.0,25.0,,,,5.8,,1012.4,
2016-09-21,17.4,14.0,24.0,,,,5.6,,1013.2,
2016-09-22,16.7,12.0,24.0,,,,5.3,,1018.5,
2016-09-23,15.4,8.0,23.0,,,,5.5,,1023.5,
2016-09-24,15.4,8.0,24.0,,,,3.5,,,
2016-09-25,14.8,7.0,24.0,,,,3.8,,1018.9,
2016-09-26,15.2,6.0,24.0,,,,5.2,,,
2016-09-27,15.9,9.0,25.0,,,,3.2,,,
2016-09-28,15.2,8.0,23.0,,,,4.8,,1027.2,
2016-09-29,14.8,7.0,24.0,,,,4.2,,,
2016-09-30,14.7,7.0,23.0,,,,4.4,,,
2017-01-19,4.5,0.0,9.0,,,,6.2,,,
2017-01-20,2.3,-4.0,11.0,,,,6.7,,,
2017-01-21,3.0,-3.0,11.0,,,,7.8,,,
2017-01-22,4.7,-1.0,12.0,,,,6.5,,,
2021-01-02,6.4,5.5,9.0,14.2,,126.0,13.5,,1007.3,
2021-01-03,4.9,2.6,7.0,2.1,,137.0,7.8,,1010.1,
